date,temperature_2m,relative_humidity_2m,snow_depth,snowfall,showers,rain,precipitation,precipitation_probability,apparent_temperature,dew_point_2m,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,temperature_180m,temperature_80m,temperature_120m,wind_gusts_10m,wind_direction_180m,wind_direction_120m,wind_direction_80m,wind_direction_10m,wind_speed_180m,wind_speed_120m,wind_speed_80m,wind_speed_10m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm
2025-09-01 16:00:00+00:00,29.869501,27.0,0.0,0.0,0.0,0.0,0.0,0.0,28.646324,8.856677,0.0,1012.5,998.4625,0.0,0.0,0.0,0.0,66600.0,-0.0,0.28631818,3.0744176,27.248499,27.820002,27.62,7.92,258.11136,265.91446,193.39252,193.24052,6.9899354,5.1573553,7.771331,6.28713,35.148502,27.6485,29.6985,30.0485,0.049,0.061,0.089,0.112,0.144
2025-09-01 17:00:00+00:00,31.7695,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.193512,9.909505,0.0,1012.5,998.5491,0.0,0.0,0.0,0.0,68200.0,0.0,0.41886708,3.4726565,27.5485,30.320002,30.12,5.7599998,284.03625,270.0,239.74365,235.0079,5.937272,5.144249,5.00128,4.39436,40.2985,30.1485,29.6485,29.998499,0.048,0.061,0.088,0.112,0.144
2025-09-01 18:00:00+00:00,34.169502,24.0,0.0,0.0,0.0,0.0,0.0,0.0,35.208588,10.732346,0.0,1012.2,998.36145,0.0,0.0,0.0,0.0,71100.0,0.0,0.5410998,4.080127,29.4485,32.42,32.17,3.2399998,296.56497,277.59454,246.80138,254.05453,8.049845,5.5604725,2.7416782,2.6208394,45.398502,32.5485,29.7985,29.998499,0.047,0.061,0.088,0.112,0.144
2025-09-01 19:00:00+00:00,36.2195,21.0,0.0,0.0,0.0,0.0,0.0,0.0,37.231445,10.430562,0.0,1011.7,997.9591,0.0,0.0,0.0,0.0,76000.0,0.0,0.69356155,4.749078,31.3485,34.62,34.37,6.8399997,305.53775,292.3802,285.52417,282.5288,9.290511,6.7554193,6.725354,6.638072,49.4485,35.098503,30.1485,29.998499,0.045,0.061,0.088,0.112,0.144
2025-09-01 20:00:00+00:00,38.169502,18.0,0.0,0.0,0.0,0.0,0.0,0.0,38.96545,9.715887,0.0,1010.7,997.0579,0.0,0.0,0.0,0.0,81400.0,0.0,0.7836704,5.48094,33.0485,36.67,36.42,9.36,313.66785,307.87503,290.55612,289.1791,10.948973,8.379066,9.227524,8.766573,52.4485,37.398502,30.6485,29.998499,0.043,0.061,0.088,0.112,0.144
2025-09-01 21:00:00+00:00,39.2695,17.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7233,9.748621,0.0,1010.1,996.51355,0.0,0.0,0.0,0.0,84900.0,0.0,0.8080842,5.88582,34.4485,38.32,38.07,11.5199995,317.2026,311.63345,321.34018,316.3971,13.246826,8.84928,11.525623,10.44,52.7985,39.2985,31.248499,29.998499,0.042,0.061,0.088,0.112,0.144
2025-09-01 22:00:00+00:00,40.4695,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40.503197,8.842791,0.0,1009.3,995.7758,0.0,0.0,0.0,0.0,89800.0,0.0,0.74918044,6.4262543,35.648502,39.62,39.37,13.32,316.04153,303.6901,323.8417,318.1799,14.003028,7.9490805,11.592894,9.178235,51.2985,40.398502,31.8985,29.998499,0.041,0.061,0.088,0.111,0.144
2025-09-01 23:00:00+00:00,40.7695,15.0,0.0,0.0,0.0,0.0,0.0,0.0,39.494556,9.079561,0.0,1008.7,995.1968,0.0,0.0,0.0,0.0,90000.0,0.0,0.70719504,6.5292635,36.5485,40.52,40.27,16.199999,313.72705,316.8476,329.2646,328.4958,11.457958,8.058728,15.496736,13.089354,48.7985,40.898502,32.5485,29.998499,0.04,0.06,0.088,0.111,0.144
2025-09-02 00:00:00+00:00,40.2195,14.0,0.0,0.0,0.0,0.0,0.0,0.0,37.91605,7.629292,0.0,1008.4,994.8774,0.0,0.0,0.0,0.0,90000.0,-0.0,0.54855776,6.416353,36.848503,40.62,40.37,13.679999,323.8417,323.97253,320.59937,318.81418,11.592894,9.995622,13.044722,11.480557,44.2485,40.398502,33.148502,29.998499,0.041,0.063,0.092,0.112,0.144
2025-09-02 01:00:00+00:00,39.6195,13.0,0.0,0.0,0.0,0.0,0.0,0.0,37.13914,6.08096,0.0,1008.3,994.7531,0.0,0.0,0.0,0.0,90000.0,-0.0,0.37288252,6.286986,36.9485,40.52,40.32,12.24,333.43503,315.0001,313.7812,312.1375,11.269782,10.9126,11.966954,10.195057,39.398502,39.4485,33.598503,30.0485,0.041,0.063,0.092,0.112,0.144
2025-09-02 02:00:00+00:00,37.669502,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35.351795,5.6302404,0.0,1008.5,994.866,0.0,0.0,0.0,0.0,90000.0,-0.0,0.19665131,5.5958385,36.848503,39.77,39.719997,14.04,338.4985,312.58044,319.23648,316.73566,12.768586,18.463951,13.783817,8.404285,33.4985,37.848503,33.898502,30.0485,0.042,0.063,0.092,0.112,0.144
2025-09-02 03:00:00+00:00,35.3195,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.433277,4.769455,0.0,1008.7,994.96014,9.0,0.0,0.0,9.0,90000.0,-0.0,0.10500522,4.8643637,36.648502,37.52,37.82,6.4799995,344.6237,315.7638,294.22772,300.96368,14.934577,19.488518,7.8954163,4.198285,29.6985,35.7485,33.9985,30.0985,0.042,0.063,0.092,0.112,0.144
2025-09-02 04:00:00+00:00,34.0195,16.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86253,4.6595883,3.0,1009.4,995.59283,99.0,0.0,0.0,99.0,87900.0,-0.0,0.095999725,4.473239,35.4485,34.17,34.37,5.7599998,326.59216,327.26477,12.094739,52.431335,20.26899,18.346577,5.1544156,5.904439,28.8485,33.9985,33.9485,30.1485,0.043,0.063,0.092,0.112,0.144
2025-09-02 05:00:00+00:00,34.1195,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.291943,4.739517,3.0,1009.9,996.09064,99.0,0.0,0.0,99.0,88900.0,-0.0,0.05670054,4.498179,34.2485,32.92,33.02,5.3999996,317.66306,31.429514,326.3099,343.3007,21.915691,7.7512894,9.085988,3.7585104,28.1985,32.7985,33.7485,30.1485,0.044,0.063,0.092,0.112,0.144
2025-09-02 06:00:00+00:00,32.8695,24.0,0.0,0.0,0.0,0.0,0.0,0.0,31.566406,9.642444,3.0,1010.1,996.2319,99.0,0.0,99.0,99.0,72600.0,-0.0,0.12020396,3.7945962,33.0485,32.82,33.02,17.64,327.72437,14.036275,7.12493,357.5105,16.179987,7.5751004,23.219301,8.287822,26.748499,31.998499,33.4985,30.1985,0.045,0.062,0.092,0.112,0.144
2025-09-02 07:00:00+00:00,32.1195,26.0,0.0,0.0,0.0,0.0,0.0,0.0,31.063114,10.206012,3.0,1010.4,996.49396,86.0,0.0,22.0,86.0,65400.0,-0.0,0.1063683,3.5419607,31.9485,32.219997,32.37,19.08,353.6599,8.130019,9.334933,10.784258,9.779817,7.794714,26.6327,7.69592,26.6985,31.1485,33.2485,30.1985,0.046,0.062,0.092,0.112,0.144
2025-09-02 08:00:00+00:00,29.969501,34.0,0.0,0.0,0.0,0.0,0.0,0.0,29.610435,12.40586,0.0,1010.7,996.69183,12.0,0.0,12.0,7.0,56600.0,-0.0,0.08738603,2.795105,31.8485,31.17,31.320002,17.64,352.14676,332.24155,356.42374,334.65387,10.538843,7.889407,23.084955,7.5685663,26.1485,30.498499,32.898502,30.1985,0.046,0.062,0.092,0.112,0.144
2025-09-02 09:00:00+00:00,28.119501,36.0,0.0,0.0,0.0,0.0,0.0,0.0,27.284111,11.6481495,1.0,1010.6,996.50806,28.0,0.0,28.0,0.0,53700.0,-0.0,0.098961286,2.4359589,31.3485,30.220001,30.320002,16.56,7.4313188,323.13,343.77972,318.1799,8.350138,12.860622,20.620806,9.178235,25.6985,29.9485,32.598503,30.248499,0.047,0.062,0.092,0.112,0.144
2025-09-02 10:00:00+00:00,27.619501,37.0,0.0,0.0,0.0,0.0,0.0,0.0,27.808384,11.621135,0.0,1010.8,996.6822,6.0,0.0,6.0,0.0,52000.0,-0.0,0.011091828,2.3290834,30.9485,29.12,29.320002,6.12,323.13,337.8905,358.26434,239.0363,7.2,12.691536,11.885453,2.0991426,25.498499,29.498499,32.2485,30.248499,0.048,0.062,0.092,0.112,0.144
2025-09-02 11:00:00+00:00,27.119501,40.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28368,12.360135,0.0,1010.9,996.75726,0.0,0.0,0.0,0.0,47600.0,-0.0,0.031437162,2.1541927,30.5485,28.470001,28.570002,3.96,350.8377,10.784258,210.96368,213.6901,11.304229,7.855105,2.0991426,3.8939953,25.248499,29.0985,31.8985,30.248499,0.048,0.062,0.092,0.112,0.144
2025-09-02 12:00:00+00:00,25.7695,43.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06644,12.248877,0.0,1011.0,996.7926,0.0,0.0,0.0,0.0,44500.0,-0.0,0.014814901,1.8901609,29.9485,27.470001,27.720001,5.7599998,19.093594,43.152412,285.6423,23.198618,9.904906,8.058728,9.346143,2.7416782,23.4485,28.3485,31.5985,30.248499,0.049,0.062,0.092,0.112,0.144
2025-09-02 13:00:00+00:00,25.0695,46.0,0.0,0.0,0.0,0.0,0.0,0.0,24.696756,12.642566,0.0,1011.1,996.858,7.0,0.0,1.0,7.0,41200.0,-0.0,0.06631337,1.7178068,29.6485,26.62,26.820002,14.4,41.82009,354.2895,66.29735,66.80139,9.178235,3.6927903,16.1198,8.225035,22.1985,27.7985,31.248499,30.248499,0.049,0.063,0.092,0.112,0.144
2025-09-02 14:00:00+00:00,25.4195,47.0,0.0,0.0,0.0,0.0,0.0,0.0,26.094292,13.290311,0.0,1011.5,997.26904,0.0,0.0,0.0,0.0,41000.0,-0.0,0.030370302,1.7213486,29.248499,26.12,26.220001,10.440001,40.601215,281.3099,100.43742,135.0001,3.319036,1.8736161,13.910169,2.5455842,22.5485,27.1985,30.8985,30.248499,0.05,0.063,0.092,0.112,0.144
2025-09-02 15:00:00+00:00,28.469501,39.0,0.0,0.0,0.0,0.0,0.0,0.0,29.095745,13.177733,0.0,1011.7,997.609,0.0,0.0,0.0,0.0,47400.0,-0.0,0.09576208,2.3692272,29.1485,26.12,25.92,2.52,296.56497,296.56497,206.56499,303.6901,0.8049845,3.2865405,0.8049845,2.5959969,28.8485,27.2985,30.5985,30.248499,0.05,0.063,0.092,0.112,0.144
2025-09-02 16:00:00+00:00,31.0195,35.0,0.0,0.0,0.0,0.0,0.0,0.0,31.960918,13.770405,0.0,1011.8,997.8249,0.0,0.0,0.0,0.0,54300.0,-0.0,0.23886599,2.9226408,29.248499,28.42,28.220001,3.6,270.0,329.03632,260.53775,258.6901,3.6,4.285124,2.1897945,1.835647,36.2985,28.8985,30.3485,30.1985,0.05,0.063,0.092,0.112,0.144
2025-09-02 17:00:00+00:00,33.8195,30.0,0.0,0.0,0.0,0.0,0.0,0.0,34.76273,13.830827,0.0,1012.2,998.3457,7.0,0.0,7.0,0.0,61800.0,-0.0,0.40681422,3.6848955,29.248499,30.720001,30.570002,3.2399998,292.3802,360.0,188.13002,218.65984,6.6185193,5.144249,2.5455842,2.3051248,41.098503,31.248499,30.3485,30.1985,0.049,0.063,0.092,0.112,0.144
2025-09-02 18:00:00+00:00,35.6195,27.0,0.0,0.0,0.0,0.0,0.0,1.0,37.451668,13.747383,0.0,1011.5,997.73517,0.0,0.0,0.0,0.0,66100.0,0.0,0.5436333,4.245499,30.8485,33.32,33.12,3.2399998,291.80148,332.1028,240.2552,240.2552,1.9386592,7.067972,2.9024127,2.9024127,43.898502,33.1985,30.4485,30.1985,0.046,0.063,0.096,0.115,0.145
2025-09-02 19:00:00+00:00,36.4695,21.0,0.0,0.0,0.0,0.0,0.0,0.0,36.399426,10.636506,3.0,1011.8,998.0687,100.0,0.0,100.0,0.0,75700.0,0.0,0.539602,4.8144274,32.5485,35.62,35.37,21.599998,54.46224,357.5105,203.9625,199.65392,3.096837,8.45925,7.0911775,5.3517847,44.6985,34.848503,30.748499,30.1985,0.045,0.063,0.095,0.114,0.145
2025-09-02 20:00:00+00:00,38.669502,23.0,0.0,0.0,0.0,0.0,0.0,5.0,38.462067,13.841123,3.0,1011.6,997.96765,100.0,0.0,100.0,0.0,73700.0,0.0,0.5345294,5.2861805,34.648502,38.02,37.82,27.359999,78.6901,9.462248,183.57626,188.42688,1.835647,4.470178,11.542478,9.826088,51.348503,36.7985,31.1485,30.1985,0.042,0.063,0.095,0.114,0.145
2025-09-02 21:00:00+00:00,41.7195,16.0,0.0,0.0,0.0,0.0,0.0,2.0,39.947575,10.796055,1.0,1011.0,997.50635,39.0,0.0,39.0,0.0,87200.0,0.0,0.8991693,6.7838793,36.648502,39.719997,39.469997,34.56,95.19434,157.3801,127.27825,128.95592,3.9763298,4.776803,30.312769,21.758419,51.7485,38.848503,31.6985,30.1985,0.041,0.063,0.095,0.114,0.145
2025-09-02 22:00:00+00:00,39.9695,20.0,0.0,0.0,0.0,0.0,0.0,2.0,36.520977,12.768589,0.0,1010.2,996.6426,9.0,0.0,9.0,0.0,77900.0,0.0,0.8246161,5.8883867,37.4485,40.219997,39.92,44.28,116.30096,127.568665,125.70678,125.380356,34.936695,24.106272,42.56077,30.466295,48.648502,40.148502,32.2485,30.1985,0.039,0.063,0.095,0.114,0.145
2025-09-02 23:00:00+00:00,40.1195,17.0,0.0,0.0,0.0,0.0,0.0,3.0,36.055683,10.429937,1.0,1010.1,996.5501,23.0,0.0,23.0,0.0,83400.0,0.0,0.7809197,6.1589255,36.7485,36.969997,36.87,40.68,112.12639,134.30981,120.699646,120.10122,35.364388,21.56694,40.192837,28.712116,43.1985,39.898502,32.848503,30.1985,0.049,0.063,0.095,0.113,0.145
2025-09-03 00:00:00+00:00,40.6195,16.0,0.0,0.0,0.0,0.0,0.0,9.0,36.267075,9.921623,1.0,1009.7,996.1772,23.0,0.0,23.0,0.0,86000.0,0.0,0.7248099,6.401108,36.848503,36.82,36.82,43.199997,116.56499,77.90526,127.15838,129.09386,39.44424,10.522063,42.91254,29.68636,42.2485,39.648502,33.398502,30.248499,0.044,0.065,0.102,0.118,0.147
2025-09-03 01:00:00+00:00,38.669502,16.0,0.0,0.0,0.0,0.0,0.0,5.0,34.165665,8.36969,1.0,1009.9,996.29065,20.0,0.0,2.0,20.0,87500.0,-0.0,0.57323045,5.7682967,36.5485,36.62,36.42,41.399998,119.24873,108.987724,122.43254,122.868675,30.945345,36.13887,40.946735,27.859905,38.648502,38.5485,33.7485,30.248499,0.044,0.065,0.102,0.118,0.147
2025-09-03 02:00:00+00:00,37.8195,15.0,0.0,0.0,0.0,0.0,0.0,1.0,33.762604,6.7488666,1.0,1010.3,996.64825,23.0,0.0,23.0,0.0,89300.0,-0.0,0.40889442,5.5756593,36.4485,35.17,35.02,42.48,111.67471,121.42952,122.12497,123.6901,30.21642,31.005157,36.55729,22.065973,33.848503,37.2985,33.9985,30.248499,0.044,0.065,0.102,0.118,0.147
2025-09-03 03:00:00+00:00,36.169502,15.0,0.0,0.0,0.0,0.0,0.0,2.0,32.25917,5.4428945,1.0,1010.4,996.6746,21.0,0.0,0.0,21.0,89600.0,-0.0,0.35076436,5.0968227,35.848503,34.719997,34.82,41.399998,69.60504,133.75471,111.91493,112.20353,29.957972,23.909437,33.75948,19.05281,30.2985,35.598503,34.0485,30.2985,0.044,0.065,0.102,0.118,0.147
2025-09-03 04:00:00+00:00,33.6195,18.0,0.0,0.0,0.0,0.0,0.0,0.0,31.463459,6.0340443,0.0,1011.2,997.35034,0.0,0.0,0.0,0.0,83500.0,-0.0,0.12690249,4.270282,31.0485,33.32,33.52,31.319998,360.0,147.77127,95.50539,87.3975,38.16,19.981112,30.018473,7.928178,28.248499,33.9485,33.9985,30.2985,0.044,0.065,0.102,0.117,0.147
2025-09-03 05:00:00+00:00,31.469501,26.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38475,9.6553135,0.0,1011.9,997.94385,0.0,0.0,0.0,0.0,69300.0,-0.0,0.1847715,3.4141943,29.9485,31.570002,31.720001,26.64,359.4491,92.86235,1.5911111,360.0,37.441727,7.3581076,25.929996,13.679999,27.0985,32.648502,33.7985,30.3485,0.044,0.065,0.101,0.117,0.147
2025-09-03 06:00:00+00:00,30.869501,22.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59257,6.690707,0.0,1012.3,998.3111,0.0,0.0,0.0,0.0,75700.0,-0.0,0.2299941,3.4785435,30.248499,29.77,29.92,33.12,8.471065,10.007925,4.4473047,6.20336,34.213257,19.029322,32.49785,16.65754,26.748499,32.0485,33.648502,30.3485,0.044,0.065,0.101,0.118,0.147
2025-09-03 07:00:00+00:00,28.5695,24.0,0.0,0.0,0.0,0.0,0.0,0.0,26.525969,6.031209,0.0,1012.7,998.59955,0.0,0.0,0.0,0.0,72800.0,-0.0,0.094733804,2.969963,29.5485,28.42,28.570002,15.119999,356.2848,342.58194,15.172969,342.47433,27.77838,19.640343,22.007162,7.172949,25.3485,31.0485,33.348503,30.3985,0.044,0.065,0.101,0.118,0.147
2025-09-03 08:00:00+00:00,27.719501,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.352755,5.905444,0.0,1013.3,999.152,0.0,0.0,0.0,0.0,70900.0,-0.0,0.11824783,2.7896273,29.4485,26.87,26.970001,17.28,343.55954,327.77127,355.38943,329.42084,22.89611,19.981112,22.392462,9.19939,24.248499,30.1985,32.9985,30.3985,0.045,0.065,0.101,0.117,0.147
2025-09-03 09:00:00+00:00,26.5695,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.215982,5.4972405,0.0,1013.4,999.1966,0.0,0.0,0.0,0.0,68300.0,-0.0,0.10467055,2.5732217,28.748499,25.970001,26.070002,12.599999,331.23245,326.3099,342.03076,323.61554,20.94507,13.2484665,14.003029,8.4963045,23.1485,29.3485,32.648502,30.3985,0.045,0.065,0.101,0.117,0.147
2025-09-03 10:00:00+00:00,24.869501,29.0,0.0,0.0,0.0,0.0,0.0,0.0,22.725655,5.6181808,0.0,1013.9,999.6092,0.0,0.0,0.0,0.0,62200.0,-0.0,0.08097003,2.232561,27.4485,25.570002,25.62,21.599998,329.1986,2.0453732,308.0471,296.56497,21.794127,10.295058,21.028437,7.24486,22.3485,28.5485,32.2485,30.4485,0.046,0.065,0.101,0.117,0.147
2025-09-03 11:00:00+00:00,23.1695,37.0,0.0,0.0,0.0,0.0,0.0,0.0,22.038795,7.6778226,0.0,1013.9,999.5279,0.0,0.0,0.0,0.0,50300.0,-0.0,0.026987348,1.7889141,26.0485,25.17,25.220001,13.679999,328.86108,8.130019,322.52374,306.86996,20.188908,5.196476,13.608762,3.6,21.6985,27.8985,31.8485,30.4485,0.047,0.065,0.101,0.117,0.147
2025-09-03 12:00:00+00:00,23.3195,35.0,0.0,0.0,0.0,0.0,0.0,0.0,22.050064,6.9971905,0.0,1013.7,999.3379,0.0,0.0,0.0,0.0,54800.0,-0.0,0.026404286,1.8625242,24.6485,24.12,24.220001,5.04,340.0168,329.03632,8.97255,341.56494,12.641076,6.427686,6.924738,3.4152596,20.1985,26.8985,31.4485,30.4485,0.047,0.065,0.1,0.117,0.147
2025-09-03 13:00:00+00:00,22.719501,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.822699,5.1728034,0.0,1013.6,999.2104,0.0,0.0,0.0,0.0,58200.0,-0.0,0.046088032,1.879236,24.3485,23.27,23.37,5.7599998,319.89914,319.39877,153.43501,162.89719,8.942214,6.7753763,7.24486,4.896529,19.748499,26.2985,30.998499,30.3985,0.048,0.065,0.1,0.117,0.147
2025-09-03 14:00:00+00:00,22.0195,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.757305,6.2593527,0.0,1014.4,999.9651,0.0,0.0,0.0,0.0,52800.0,-0.0,0.028971007,1.6950421,23.8485,22.87,22.970001,2.52,304.50858,290.55612,150.9455,189.46225,6.989936,3.1394632,3.7064266,2.1897945,20.1485,25.748499,30.5985,30.3985,0.049,0.065,0.1,0.117,0.147
2025-09-03 15:00:00+00:00,24.6695,36.0,0.0,0.0,0.0,0.0,0.0,0.0,23.931591,8.602197,0.0,1014.6,1000.28986,0.0,0.0,0.0,0.0,52600.0,-0.0,0.085124545,1.9883786,23.5485,23.37,23.17,2.8799999,302.00534,270.0,194.03627,180.0,6.792466,2.2046783,2.968636,2.52,26.5485,25.8985,30.1985,30.3985,0.049,0.065,0.1,0.117,0.147
2025-09-03 16:00:00+00:00,27.219501,34.0,0.0,0.0,0.0,0.0,0.0,0.0,26.892935,9.996752,0.0,1014.6,1000.41016,0.0,0.0,0.0,0.0,55100.0,-0.0,0.22589661,2.3838162,23.4485,25.820002,25.62,5.04,304.50858,296.56497,209.7448,218.65984,6.989936,4.1081753,2.9024127,2.3051248,32.4985,27.3485,29.8985,30.3985,0.049,0.065,0.1,0.117,0.147
2025-09-03 17:00:00+00:00,29.619501,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.429462,10.211433,0.0,1014.6,1000.5218,0.0,0.0,0.0,0.0,60800.0,-0.0,0.43863013,2.905867,24.0485,28.52,28.320002,9.36,310.91428,302.7352,326.3099,325.0079,7.145796,6.115526,9.085988,8.78872,36.9985,29.2985,29.7985,30.3485,0.048,0.065,0.099,0.117,0.147
2025-09-03 18:00:00+00:00,31.469501,30.0,0.0,0.0,0.0,0.0,0.0,0.0,32.012184,11.806667,0.0,1013.9,999.91626,0.0,0.0,0.0,0.0,61200.0,0.0,0.5583294,3.229297,26.6485,30.970001,30.720001,7.92,299.35767,309.8055,307.40543,306.86996,6.6087217,5.739696,7.7043357,7.2,42.148502,31.498499,29.8985,30.3485,0.047,0.065,0.1,0.117,0.147
2025-09-03 19:00:00+00:00,33.8695,29.0,0.0,0.0,0.0,0.0,0.0,0.0,35.737286,13.352544,0.0,1013.3,999.43286,0.0,0.0,0.0,0.0,62100.0,0.0,0.66518784,3.7480688,28.8485,33.37,33.12,9.72,308.65982,310.2363,308.65982,306.25394,6.9153743,6.2573857,6.9153743,6.696387,46.098503,33.7985,30.1485,30.3485,0.045,0.065,0.099,0.116,0.147
2025-09-03 20:00:00+00:00,36.1195,27.0,0.0,0.0,0.0,0.0,0.0,0.0,38.900543,14.171913,0.0,1012.2,998.44794,0.0,0.0,0.0,0.0,65700.0,0.0,0.7240348,4.363534,30.6485,35.37,35.17,5.7599998,309.47244,320.52756,309.8055,306.86996,7.928177,8.092166,5.6233797,5.3999996,48.598503,35.898502,30.498499,30.2985,0.043,0.065,0.099,0.116,0.147
2025-09-03 21:00:00+00:00,37.5695,25.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29178,14.207887,0.0,1011.5,997.82104,0.0,0.0,0.0,0.0,69400.0,0.0,0.73491496,4.85179,32.3485,36.969997,36.719997,6.12,315.0001,320.44037,322.43134,320.1945,9.1641035,10.961979,5.904439,5.6233797,49.5485,37.598503,30.998499,30.2985,0.041,0.065,0.099,0.116,0.147
2025-09-03 22:00:00+00:00,38.5195,22.0,0.0,0.0,0.0,0.0,0.0,0.0,39.616062,13.034098,0.0,1010.6,996.97455,0.0,0.0,0.0,0.0,74300.0,0.0,0.74037796,5.3120155,33.7485,38.07,37.82,11.879999,321.009,321.1155,328.73633,327.99466,9.726664,14.6334095,11.792404,10.1887,48.9485,38.848503,31.5485,30.2985,0.04,0.065,0.099,0.116,0.146
2025-09-03 23:00:00+00:00,39.2195,20.0,0.0,0.0,0.0,0.0,0.0,0.0,38.972317,12.155673,0.0,1009.5,995.91974,0.0,0.0,0.0,0.0,78300.0,0.0,0.66959137,5.6572475,34.648502,38.67,38.42,13.679999,312.614,320.96448,320.38934,321.07245,12.229406,17.502947,13.551501,12.031756,46.7985,39.4485,32.148502,30.2985,0.04,0.065,0.099,0.115,0.146
2025-09-04 00:00:00+00:00,38.2695,21.0,0.0,0.0,0.0,0.0,0.0,0.0,36.885895,12.118272,0.0,1009.1,995.48376,0.0,0.0,0.0,0.0,75800.0,-0.0,0.55349904,5.308369,34.9485,38.67,38.52,16.56,325.92276,322.02835,327.3391,323.42688,14.77755,19.110744,16.676977,13.896187,42.2485,38.9485,32.648502,30.2985,0.041,0.067,0.105,0.118,0.148
2025-09-04 01:00:00+00:00,37.919502,20.0,0.0,0.0,0.0,0.0,0.0,0.0,36.339874,11.092548,0.0,1008.9,995.27155,0.0,0.0,0.0,0.0,78600.0,-0.0,0.39454913,5.2751637,34.9485,38.57,38.37,16.919998,328.10925,326.05637,334.53668,332.02063,19.08,23.032173,16.746773,13.0447235,37.348503,38.0485,33.0485,30.3485,0.041,0.067,0.104,0.118,0.148
2025-09-04 02:00:00+00:00,36.5695,21.0,0.0,0.0,0.0,0.0,0.0,0.0,35.202095,10.718869,0.0,1009.0,995.3111,0.0,0.0,0.0,0.0,77500.0,-0.0,0.22176784,4.840784,34.4485,37.67,37.57,20.880001,332.02063,328.06937,342.25522,338.5522,26.089447,29.874092,18.899143,10.829958,32.598503,36.598503,33.2985,30.3485,0.041,0.067,0.104,0.118,0.148
2025-09-04 03:00:00+00:00,33.4695,25.0,0.0,0.0,0.0,0.0,0.0,0.0,32.779106,10.757952,0.0,1009.7,995.8643,0.0,0.0,0.0,0.0,70300.0,-0.0,0.12512507,3.8723993,33.9485,35.27,35.42,15.4800005,325.954,327.43958,350.8699,346.75946,32.151043,36.18554,20.418695,6.28713,29.8485,34.7985,33.398502,30.3485,0.042,0.067,0.104,0.118,0.147
2025-09-04 04:00:00+00:00,32.1195,27.0,0.0,0.0,0.0,0.0,0.0,0.0,31.406433,10.772322,0.0,1010.4,996.49396,0.0,0.0,0.0,0.0,66200.0,-0.0,0.08698295,3.4939997,32.148502,31.52,31.570002,14.4,305.78906,319.9698,13.298588,360.0,38.16679,23.993994,20.345573,6.4799995,28.6985,33.398502,33.348503,30.3985,0.043,0.067,0.104,0.118,0.147
2025-09-04 05:00:00+00:00,31.119501,32.0,0.0,0.0,0.0,0.0,0.0,0.0,30.112652,12.484947,0.0,1011.3,997.3362,0.0,0.0,0.0,0.0,58800.0,-0.0,0.15004745,3.0751987,31.9485,30.27,30.27,27.0,294.64673,37.476254,336.88577,341.02948,33.667217,13.89025,32.096577,12.181625,26.8485,32.1985,33.1985,30.3985,0.044,0.067,0.104,0.118,0.147
2025-09-04 06:00:00+00:00,29.719501,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75209,10.297703,0.0,1011.6,997.56805,0.0,0.0,0.0,0.0,61800.0,-0.0,0.08938678,2.9225998,31.3485,30.470001,30.52,17.28,299.35767,30.963696,352.27826,8.530692,26.434887,12.855372,21.434364,7.2805495,25.5985,31.2985,33.0485,30.3985,0.044,0.067,0.105,0.119,0.148
2025-09-04 07:00:00+00:00,28.719501,29.0,0.0,0.0,0.0,0.0,0.0,0.0,27.539852,8.931336,0.0,1012.0,997.91644,0.0,0.0,0.0,0.0,63200.0,-0.0,0.07361224,2.7984571,30.3485,30.02,30.070002,14.04,311.37842,24.443953,40.601215,86.63361,20.150354,13.319613,13.276144,6.130579,24.2985,30.248499,32.7485,30.4485,0.045,0.067,0.105,0.119,0.148
