interval_start_utc,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ECO_2_ND501,Node,50.96398,61.65012,-10.68614,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ECO_2_ND502,Node,50.96398,61.65012,-10.68614,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,E_COLFAX_1_1LNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ECRK_LNODEBR1,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ECRK_LNODEWBR6,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ECY_LNODE101,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ECY_LNODE102,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ECY_LNODE103,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ECY_LNODE104,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ED_2_LNODEED_2,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ED_4_LNODEEAST,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ED_4_LNODENTER,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ED_4_LNODEWEST,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ED_5CO_LNODED5CO,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDD_LNODEOSS,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDEN_LNODE041A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDEN_LNODE042A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDEN_LNODE043A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDEN_LNODE51A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDENVALE_1_N001,Node,61.86654,61.65012,0.21642,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDENVALE_1_N004,Node,61.86654,61.65012,0.21642,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDENVALE_1_N006,Node,61.86654,61.65012,0.21642,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDENVALE_1_N008,Node,61.86654,61.65012,0.21642,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDES_1_N001,Node,60.8913,61.65012,-0.75882,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDES_1_N003,Node,60.8913,61.65012,-0.75882,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDGAR_P_LNODEOAD,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDGAR_R_LNODEOAD,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDGEC_BP_LNODEXF1,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDGECOMB_LNODEXF2,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDGEPWR_LNODE12LD4,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDGEPWR_LNODE12LD5,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDG_LNODEXF1,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON1AP_7_N001,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON2AP_7_N001,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON3AP_7_N001,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON3AP_7_N002,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON4AP_7_N001,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON4AP_7_N002,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON5AP_7_N001,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON5AP_7_N002,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON6AP_7_N001,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON6AP_7_N002,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON7AP_7_N001,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON7AP_7_N002,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON8AP_7_N001,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMON8AP_7_N002,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDMONSTN_2_N023,Node,62.81038,61.65012,1.16026,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDUBLIN_6_N001,Node,59.84153,61.65012,-1.80859,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDUBLIN_6_N101,Node,59.84153,61.65012,-1.80859,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDWARD_7_CN1,Node,62.4729,61.65012,0.82278,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDWARD_7_CN2,Node,62.4729,61.65012,0.82278,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDWARD_7_N001,Node,62.4729,61.65012,0.82278,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDWARD_7_N003,Node,62.4729,61.65012,0.82278,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDWARD_7_N005,Node,62.4729,61.65012,0.82278,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDWARD_7_N006,Node,62.4729,61.65012,0.82278,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EDWARDS_1_N001,Node,62.89218,61.65012,1.24206,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EECLO_BP_LNODE2KV,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EECLO_BP_LNODEESS,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EECLOUSE_LNODEGOODNOE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EELNS_BP_LNODESBG,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EELRIVR_6_N001,Node,60.9536,61.65012,-0.69652,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EELRIVR_6_N005,Node,60.9536,61.65012,-0.69652,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,E_FARMS_1_1LNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,E_GALL_LNODEK3L,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,E_GALL_LNODEK4L,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGAN_LNODE12LD3,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGAN_SR_LNODELD2,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGLERCK_1_B1,Node,40.07903,61.65012,-21.57109,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EG_LNODE13A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EG_LNODER1A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EG_LNODER2A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EG_LNODER4A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EG_LNODER6A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EG_LNODER9A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGLPCHR_LNODE2R,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGLPCHR_LNODE52,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGLSHMTN_2_PV_UNITGNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGRANGVL_1_EGRANVILLNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGR_LNODE10A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGR_LNODE2A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGR_LNODER5A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGR_LNODER9A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGT_LNODEXF1,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGT_LNODEXF2,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EGYPT_BP_LNODEPAL,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,E_HELENA_LNODEBK1L,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,E_HELENA_LNODEK4H,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,E_HILLS_LNODEE_N,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,E_HILLS_LNODEE_S,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EHWP_GNODEHWP,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EIGHTHST_LNODEK1L,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EIGHTHST_LNODEK2L,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EIGHTHST_LNODEK3L,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EIGHTMI_2_N017,Node,61.06138,61.65012,-0.58874,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EIGHTMI_2_N020,Node,61.06138,61.65012,-0.58874,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISEN_6_N001,Node,264.66568,61.65012,203.01555,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N001,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N031,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N034,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N035,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N036,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N037,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N038,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N039,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EISENHOW_1_N040,Node,61.3458,61.65012,-0.30432,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EKELS_BP_LNODELSO,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EKHN_LNODE131,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EKHN_LNODE132,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EKRT_LNODE041A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,EKRT_LNODE042A,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND1_2_HYBRID-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND2_2_HYBRID-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND_2_BATTERY_BES13GNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND_2_BATTERY_BES14GNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND_2_BATTERY_BES21GNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND_2_BATTERY_BES22GNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND_2_SOLAR_SOL13GNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND_2_SOLAR_SOL14GNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND_2_SOLAR_SOL21GNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAND_2_SOLAR_SOL22GNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_AVA-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_AVRN-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_AZPS-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_BANC-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_BCHA-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_BPAT-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_EPE-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_IPCO-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_LADWP-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_NEVP-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_NWMT-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_PGE-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_PNM-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_PSEI-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_SCL-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_SRP-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_TEPC-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_TIDC-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_TPWR-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELAP_WALC-APND,AP Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELBE_BKLNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELBUTTE_1_ELBUTTEHYDROGNODE,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJN_7_N004,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJNEG_7_GN001,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJNGT_7_N001,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJNGT_7_N004,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJNGT_7_N009,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJNGT_7_N010,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJNGT_7_N011,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJON_6_B1,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJON_6_GN001,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJON_6_GN002,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAJON_6_N027,Node,129.70206,61.65012,68.05193,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAPTAN_LNODE-1,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAPTAN_LNODE-2,Node,61.65012,61.65012,0.0,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAPTN_1_N001,Node,59.72981,61.65012,-1.92031,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAPTN_1_N004,Node,59.72981,61.65012,-1.92031,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAPTN_1_N005,Node,59.72981,61.65012,-1.92031,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAPTN_1_N008,Node,59.72981,61.65012,-1.92031,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCAPTN_7_N004,Node,59.72981,61.65012,-1.92031,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCASCO_1_LN001,Node,62.83633,61.65012,1.18621,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCASCO_1_N014,Node,62.83633,61.65012,1.18621,0.0
2025-08-25 00:00:00+00:00,2025-08-25 01:00:00+00:00,DAY_AHEAD_HOURLY,ELCASCO_1_N018,Node,62.83633,61.65012,1.18621,0.0
