datetime,city,latitude,longitude,calculated_aqi,pm10,pm2_5,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,pressure_msl,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,uv_index_clear_sky,ammonia,alder_pollen,birch_pollen,grass_pollen,mugwort_pollen,olive_pollen,ragweed_pollen,dew_point_2m,apparent_temperature,rain,snowfall,weather_code,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm
2025-08-27 23:30:00+00:00,Bangalore,12.9716,77.5946,7.916666567325593,1.9,1.9,19.711,97.24187,14.848635,0.1,1009.2,204.0,6.5,4.7,31.0,0.0,0.0,0.0,,,,,,,,19.261,21.048111,0.1,0.0,51.0,908.5214,100.0,99.0,42.0,100.0,,0.0,0.06334615,26.725605,239.39366,243.60759,33.48,20.811,0.393
2025-08-28 00:30:00+00:00,Bangalore,12.9716,77.5946,11.25000019868215,2.7,2.7,20.011,96.34565,11.362834,0.1,1009.4,274.0,8.5,5.3,28.0,0.0,0.05,0.1,,,,,,,,19.411001,21.928934,0.1,0.0,51.0,908.7981,100.0,100.0,17.0,100.0,,0.01805485,0.085500956,20.234594,229.49724,234.04749,27.0,21.411001,0.364
2025-08-28 01:30:00+00:00,Bangalore,12.9716,77.5946,17.499999205271404,4.2,4.2,20.511,93.124596,15.472672,0.1,1010.0,365.0,11.2,6.0,25.0,0.0,0.25,1.05,,,,,,,,19.361,21.804903,0.1,0.0,51.0,909.4994,100.0,46.0,23.0,100.0,,0.046046186,0.16590524,24.236582,240.75127,242.10283,37.079998,21.411001,0.365
2025-08-28 02:30:00+00:00,Bangalore,12.9716,77.5946,18.333333730697632,4.5,4.4,21.711,86.5108,17.149193,0.1,1010.1,416.0,12.3,6.2,25.0,0.0,1.35,3.4,,,,,,,,19.361,22.759422,0.1,0.0,51.0,909.9737,100.0,46.0,24.0,100.0,,0.1368164,0.3503425,25.518135,244.51085,243.61575,37.8,21.811,0.364
2025-08-28 03:30:00+00:00,Bangalore,12.9716,77.5946,16.2500003973643,4.0,3.9,22.861,80.91534,16.794104,0.0,1010.1,387.0,10.3,5.2,31.0,0.0,4.75,6.9,,,,,,,,19.411001,23.98446,0.0,0.0,3.0,910.33905,100.0,78.0,5.0,100.0,,0.2279452,0.5315311,25.331442,252.53598,250.9212,40.32,22.511,0.362
2025-08-28 04:30:00+00:00,Bangalore,12.9716,77.5946,8.333333333333334,2.1,2.0,23.511,78.52697,14.810401,0.2,1009.7,319.0,6.8,3.7,41.0,1.0,3.35,10.4,,,,,,,,19.561,24.996387,0.2,0.0,51.0,910.18384,100.0,54.0,38.0,100.0,,0.282305,0.62196255,22.672855,253.76758,253.86708,41.399998,23.261,0.36
2025-08-28 05:30:00+00:00,Bangalore,12.9716,77.5946,11.666666467984518,3.3,2.8,25.161001,74.28743,13.570615,0.1,1008.8,271.0,4.3,2.7,49.0,1.0,3.45,12.9,,,,,,,,20.261,27.557314,0.1,0.0,51.0,909.8895,100.0,100.0,38.0,100.0,,0.42159128,0.82195663,19.992968,248.19853,249.44386,37.8,24.511,0.357
2025-08-28 06:30:00+00:00,Bangalore,12.9716,77.5946,11.25000019868215,3.1,2.7,25.711,66.737816,17.878086,0.0,1008.0,262.0,3.8,2.9,56.0,1.0,5.0,13.5,,,,,,,,19.061,26.50485,0.0,0.0,3.0,909.3391,100.0,100.0,100.0,98.0,,0.3817232,1.0986688,26.33296,237.75005,241.85849,46.079998,25.211,0.352
2025-08-28 07:30:00+00:00,Bangalore,12.9716,77.5946,16.666666666666668,4.2,4.0,22.261,86.02815,12.145665,0.7,1007.9,273.0,4.2,3.7,61.0,0.0,5.0,11.9,,,,,,,,19.811,24.259655,0.7,0.0,53.0,908.16656,98.0,9.0,79.0,91.0,,0.16325852,0.3752215,19.523983,230.4119,235.13773,48.239998,24.661001,0.357
2025-08-28 08:30:00+00:00,Bangalore,12.9716,77.5946,15.416666865348818,3.8,3.7,23.811,78.08432,18.392618,0.1,1006.5,314.0,5.2,4.2,64.0,0.0,5.65,8.55,,,,,,,,19.761,24.872303,0.1,0.0,51.0,907.3935,78.0,23.0,63.0,50.0,,0.32592365,0.6463249,27.497614,249.9689,250.49745,43.199997,25.061,0.354
2025-08-28 09:30:00+00:00,Bangalore,12.9716,77.5946,14.583333333333334,3.7,3.5,24.561,77.712425,17.791796,0.1,1006.0,417.0,6.8,4.0,62.0,0.0,3.3,4.75,,,,,,,,20.411001,26.037115,0.1,0.0,51.0,907.17737,98.0,95.0,44.0,8.0,,0.33015457,0.6874435,27.306065,244.21272,245.46228,43.92,25.461,0.35
2025-08-28 10:30:00+00:00,Bangalore,12.9716,77.5946,12.5,3.2,3.0,22.611,83.17877,15.463246,1.6,1007.0,548.0,9.0,3.6,57.0,1.0,0.85,1.8,,,,,,,,19.611,24.026608,1.6,0.0,61.0,907.4663,91.0,21.0,66.0,66.0,,0.22851492,0.46144676,23.665035,245.22488,248.1176,48.239998,25.161001,0.366
2025-08-28 11:30:00+00:00,Bangalore,12.9716,77.5946,35.41666666666667,9.5,8.5,21.961,89.81168,11.435313,0.3,1006.9,621.0,21.0,6.7,43.0,2.0,0.15,0.35,,,,,,,,20.211,24.264597,0.3,0.0,51.0,907.1704,100.0,100.0,91.0,91.0,,0.09601462,0.2686553,19.1588,241.8215,243.19429,37.44,24.461,0.368
2025-08-28 12:30:00+00:00,Bangalore,12.9716,77.5946,36.666667461395264,9.8,8.8,21.611,91.18668,11.808878,0.3,1007.5,580.0,20.0,6.9,41.0,1.0,0.0,0.0,,,,,,,,20.111,23.809757,0.3,0.0,51.0,907.59955,100.0,24.0,54.0,100.0,,0.035402723,0.22749233,21.708477,232.43134,232.74995,33.48,23.961,0.379
2025-08-28 13:30:00+00:00,Bangalore,12.9716,77.5946,30.416667461395267,7.9,7.3,21.361,92.87974,11.543881,0.2,1008.8,480.0,18.5,7.1,39.0,1.0,0.0,0.0,,,,,,,,20.161001,23.623932,0.2,0.0,51.0,908.6908,100.0,29.0,100.0,100.0,,0.0,0.18100238,21.222448,259.21576,257.26035,25.919998,23.261,0.381
2025-08-28 14:30:00+00:00,Bangalore,12.9716,77.5946,26.2500007947286,6.7,6.3,20.461,93.99496,13.934605,1.2,1010.0,395.0,16.9,7.0,37.0,0.0,0.0,0.0,,,,,,,,19.461,22.027903,1.2,0.0,55.0,909.48334,100.0,100.0,99.0,100.0,,0.0,0.14445591,24.565218,241.4487,245.31285,32.039997,22.661001,0.394
2025-08-28 15:30:00+00:00,Bangalore,12.9716,77.5946,21.249999602635704,5.3,5.1,20.511,94.876945,14.81259,0.2,1010.8,357.0,15.3,6.4,34.0,0.0,0.0,0.0,,,,,,,,19.661001,22.047945,0.2,0.0,51.0,910.2197,100.0,51.0,100.0,100.0,,0.0,0.12361717,26.045942,244.05775,246.80139,32.039997,22.211,0.397
2025-08-28 16:30:00+00:00,Bangalore,12.9716,77.5946,16.2500003973643,4.0,3.9,20.311,95.16461,16.213993,0.2,1010.8,335.0,13.6,5.6,32.0,0.0,0.0,0.0,,,,,,,,19.511,21.57004,0.2,0.0,51.0,910.15546,100.0,55.0,85.0,100.0,,0.0,0.115247965,27.682571,247.13545,249.44386,34.2,21.861,0.398
2025-08-28 17:30:00+00:00,Bangalore,12.9716,77.5946,12.5,3.1,3.0,20.111,97.25014,14.092977,0.2,1010.7,311.0,11.9,4.9,30.0,0.0,0.0,0.0,,,,,,,,19.661001,21.7532,0.2,0.0,51.0,910.00085,100.0,100.0,100.0,99.0,,0.0,0.06473613,25.603693,245.07155,248.12373,33.839996,21.611,0.4
2025-08-28 18:30:00+00:00,Bangalore,12.9716,77.5946,10.416666666666668,2.6,2.5,20.161001,97.25114,13.036026,0.5,1009.9,274.0,10.2,4.5,30.0,0.0,0.0,0.0,,,,,,,,19.711,21.982,0.5,0.0,53.0,909.2969,100.0,64.0,100.0,100.0,,0.0,0.06491208,24.448214,252.3155,256.373,30.239998,21.411001,0.406
2025-08-28 19:30:00+00:00,Bangalore,12.9716,77.5946,10.416666666666668,2.7,2.5,20.061,96.947586,15.804164,0.3,1009.3,234.0,8.6,4.3,30.0,1.0,0.0,0.0,,,,,,,,19.561,21.404497,0.3,0.0,51.0,908.72437,100.0,33.0,100.0,100.0,,0.0,0.07163811,27.887802,255.4889,258.83514,33.48,21.261,0.409
2025-08-28 20:30:00+00:00,Bangalore,12.9716,77.5946,10.833332935969036,3.0,2.6,19.861,96.341545,15.3686695,0.0,1009.2,206.0,7.4,4.2,31.0,1.0,0.0,0.0,,,,,,,,19.261,21.122164,0.0,0.0,3.0,908.5699,100.0,26.0,15.0,100.0,,0.0,0.084807634,26.901417,251.56496,254.47583,33.48,21.061,0.408
2025-08-28 21:30:00+00:00,Bangalore,12.9716,77.5946,10.833332935969036,3.2,2.6,19.711,95.73861,15.934829,0.0,1008.6,189.0,6.8,4.3,31.0,1.0,0.0,0.0,,,,,,,,19.011,20.769863,0.0,0.0,3.0,907.98126,100.0,21.0,32.0,100.0,,0.0,0.09787369,28.417774,256.27768,259.046,33.839996,20.861,0.408
2025-08-28 22:30:00+00:00,Bangalore,12.9716,77.5946,10.833332935969036,3.1,2.6,19.511,96.63303,16.224981,0.0,1009.0,184.0,6.7,4.6,31.0,1.0,0.0,0.0,,,,,,,,18.961,20.503914,0.0,0.0,3.0,908.2769,100.0,100.0,65.0,100.0,,0.0,0.07637787,29.127203,252.57005,254.58955,36.36,20.661001,0.408
2025-08-28 23:30:00+00:00,Bangalore,12.9716,77.5946,5.00000019868215,1.3,1.2,19.711,96.63811,15.329618,0.0,1009.5,207.0,4.4,3.6,35.0,0.0,0.0,0.0,,,,,,,,19.161001,20.929834,0.0,0.0,3.0,908.79144,100.0,100.0,100.0,100.0,,0.0,0.077213526,27.294197,254.33177,257.4302,35.28,20.561,0.408
2025-08-29 00:30:00+00:00,Bangalore,12.9716,77.5946,7.916666567325593,2.0,1.9,20.261,95.16281,15.042659,0.0,1009.9,289.0,5.6,3.9,33.0,0.0,0.05,0.1,,,,,,,,19.461,21.666464,0.0,0.0,3.0,909.3288,100.0,27.0,100.0,100.0,,0.022585114,0.11493611,26.64,248.96242,251.07526,33.839996,21.461,0.401
2025-08-29 01:30:00+00:00,Bangalore,12.9716,77.5946,12.083333730697632,3.0,2.9,20.611,92.84057,14.230248,0.0,1010.3,399.0,7.2,4.4,31.0,0.0,0.6,1.05,,,,,,,,19.411001,22.110306,0.0,0.0,3.0,909.80176,100.0,14.0,96.0,100.0,,0.04225201,0.17382431,24.948027,251.56496,253.65704,34.2,21.361,0.4
2025-08-29 02:30:00+00:00,Bangalore,12.9716,77.5946,12.5,3.1,3.0,21.061,88.9112,13.451914,0.0,1010.8,457.0,7.9,4.6,32.0,0.0,2.15,3.45,,,,,,,,19.161001,22.552635,0.0,0.0,3.0,910.39636,100.0,4.0,74.0,100.0,,0.09396112,0.2767775,22.45315,257.6375,257.96942,33.12,21.511,0.399
2025-08-29 03:30:00+00:00,Bangalore,12.9716,77.5946,11.25000019868215,2.8,2.7,22.161001,81.330925,17.508179,0.0,1010.7,409.0,6.9,4.3,37.0,0.0,4.8,7.1,,,,,,,,18.811,22.893795,0.0,0.0,3.0,910.6577,100.0,7.0,76.0,100.0,,0.19649841,0.4983709,27.201448,255.10648,255.04411,41.039997,22.061,0.397
2025-08-29 04:30:00+00:00,Bangalore,12.9716,77.5946,9.166666865348816,2.5,2.2,23.761,71.32372,20.865253,0.0,1010.1,310.0,5.1,3.8,45.0,1.0,6.8,10.8,,,,,,,,18.261,23.747734,0.0,0.0,3.0,910.6232,100.0,5.0,99.0,100.0,,0.3507093,0.8432746,31.845247,259.56256,259.57935,51.839996,23.011,0.392
2025-08-29 05:30:00+00:00,Bangalore,12.9716,77.5946,11.25000019868215,3.4,2.7,24.061,68.95793,19.719654,0.0,1009.5,239.0,3.7,3.3,52.0,1.0,8.5,13.2,,,,,,,,18.011,24.101133,0.0,0.0,3.0,910.1768,100.0,2.0,100.0,100.0,,0.3129349,0.9294436,30.898191,264.23746,264.98697,50.399998,23.461,0.388
2025-08-29 06:30:00+00:00,Bangalore,12.9716,77.5946,10.0000003973643,2.7,2.4,24.261,67.495674,22.366402,0.0,1008.9,227.0,3.1,3.0,59.0,1.0,8.75,13.5,,,,,,,,17.861,23.847677,0.0,0.0,3.0,909.69836,100.0,30.0,100.0,100.0,,0.29548618,0.9849646,34.292713,266.3087,265.7859,49.68,23.761,0.384
2025-08-29 07:30:00+00:00,Bangalore,12.9716,77.5946,10.416666666666668,2.9,2.5,24.611,66.72245,18.94024,0.0,1008.5,245.0,3.0,2.8,65.0,1.0,7.05,11.7,,,,,,,,18.011,24.76427,0.0,0.0,3.0,909.44727,100.0,9.0,71.0,100.0,,0.33194768,1.0296977,29.096039,261.2539,261.81985,54.36,24.111,0.379
2025-08-29 08:30:00+00:00,Bangalore,12.9716,77.5946,11.25000019868215,3.1,2.7,25.311,63.593143,18.865683,0.0,1007.6,280.0,4.0,2.8,67.0,1.0,4.95,8.35,,,,,,,,17.911001,25.454674,0.0,0.0,3.0,908.8539,100.0,17.0,54.0,100.0,,0.40749365,1.174469,29.047003,262.8751,262.52277,48.6,24.711,0.373
2025-08-29 09:30:00+00:00,Bangalore,12.9716,77.5946,12.5,3.3,3.0,24.911001,65.12671,16.59225,0.0,1007.1,346.0,7.0,3.2,63.0,1.0,2.85,4.65,,,,,,,,17.911001,25.361486,0.0,0.0,3.0,908.27844,100.0,7.0,15.0,100.0,,0.2703425,1.098556,26.587652,254.90837,255.49332,44.639996,24.661001,0.369
2025-08-29 10:30:00+00:00,Bangalore,12.9716,77.5946,15.833333134651186,4.3,3.8,24.911001,67.203636,16.451052,0.0,1007.0,430.0,11.2,3.8,56.0,1.0,1.25,1.8,,,,,,,,18.411001,25.609142,0.0,0.0,3.0,908.1883,100.0,25.0,10.0,100.0,,0.24019565,1.0330892,27.248457,252.1597,254.67844,41.399998,24.561,0.365
2025-08-29 11:30:00+00:00,Bangalore,12.9716,77.5946,25.83333253860474,8.0,6.2,24.111,72.511894,14.49531,0.1,1007.6,486.0,11.2,3.6,56.0,3.0,0.25,0.35,,,,,,,,18.861,25.304934,0.1,0.0,51.0,908.4792,100.0,25.0,17.0,99.0,,0.17616564,0.8254452,25.131119,241.8439,245.45418,39.239998,24.361,0.363
2025-08-29 12:30:00+00:00,Bangalore,12.9716,77.5946,34.16666587193807,10.1,8.2,23.911001,70.46174,13.945064,0.0,1008.1,489.0,13.3,4.2,51.0,3.0,0.0,0.0,,,,,,,,18.211,24.883986,0.0,0.0,3.0,908.86725,100.0,18.0,26.0,100.0,,0.085343964,0.8764832,26.211485,246.41296,246.95638,30.960001,24.211,0.359
2025-08-29 13:30:00+00:00,Bangalore,12.9716,77.5946,34.99999841054281,10.3,8.4,22.961,76.51176,13.121493,0.0,1009.5,463.0,16.1,5.1,44.0,4.0,0.0,0.0,,,,,,,,18.611,24.239172,0.0,0.0,3.0,909.82996,100.0,13.0,41.0,100.0,,0.031990644,0.6581888,24.967499,243.08353,245.28258,30.599998,23.511,0.358
2025-08-29 14:30:00+00:00,Bangalore,12.9716,77.5946,34.583334128061935,10.3,8.3,22.211,81.84666,13.207634,0.0,1011.0,439.0,17.9,5.8,38.0,4.0,0.0,0.0,,,,,,,,18.961,23.641827,0.0,0.0,3.0,910.9437,100.0,16.0,32.0,100.0,,0.020660575,0.48607326,24.590923,252.55272,252.09546,29.519999,22.911001,0.357
2025-08-29 15:30:00+00:00,Bangalore,12.9716,77.5946,35.83333492279053,10.1,8.6,21.661001,85.96911,12.580699,0.0,1011.8,432.0,18.1,6.2,34.0,3.0,0.0,0.0,,,,,,,,19.211,23.303219,0.0,0.0,3.0,911.4892,100.0,15.0,89.0,96.0,,0.010803601,0.36330557,23.166916,250.78723,251.42418,29.519999,22.461,0.356
2025-08-29 16:30:00+00:00,Bangalore,12.9716,77.5946,34.16666587193807,9.3,8.2,21.361,88.383644,11.555102,0.0,1012.2,427.0,17.4,6.5,31.0,2.0,0.0,0.0,,,,,,,,19.361,23.225525,0.0,0.0,3.0,911.7534,100.0,16.0,100.0,99.0,,0.004346295,0.29531765,21.745012,251.8472,252.16489,27.72,22.061,0.355
2025-08-29 17:30:00+00:00,Bangalore,12.9716,77.5946,26.666667064030968,7.2,6.4,21.011,90.58345,10.703569,0.0,1012.0,406.0,16.0,6.5,30.0,1.0,0.0,0.0,,,,,,,,19.411001,23.024292,0.0,0.0,3.0,911.4611,96.0,11.0,39.0,93.0,,0.0,0.23431325,20.224985,250.34608,253.98448,25.919998,21.761,0.355
2025-08-29 18:30:00+00:00,Bangalore,12.9716,77.5946,20.833333333333336,5.5,5.0,20.611,92.84057,10.548061,0.0,1011.6,350.0,13.6,6.0,31.0,0.0,0.0,0.0,,,,,,,,19.411001,22.647291,0.0,0.0,3.0,910.9724,98.0,18.0,26.0,97.0,,0.0,0.17382431,20.188908,244.74687,248.00882,23.4,21.511,0.355
2025-08-29 19:30:00+00:00,Bangalore,12.9716,77.5946,15.416666865348818,4.0,3.7,20.161001,96.05087,11.9140415,0.0,1010.7,277.0,10.5,5.3,33.0,0.0,0.0,0.0,,,,,,,,19.511,22.047232,0.0,0.0,3.0,910.0172,100.0,37.0,1.0,99.0,,0.0,0.09325719,22.06377,243.0479,244.89842,25.919998,21.261,0.355
2025-08-29 20:30:00+00:00,Bangalore,12.9716,77.5946,12.5,3.2,3.0,19.911001,97.24597,11.995349,0.0,1010.2,226.0,8.2,4.8,34.0,0.0,0.0,0.0,,,,,,,,19.461,21.761131,0.0,0.0,3.0,909.48615,99.0,84.0,2.0,96.0,,0.0,0.064038515,22.16998,244.20403,246.55707,26.28,21.061,0.355
2025-08-29 21:30:00+00:00,Bangalore,12.9716,77.5946,11.25000019868215,3.0,2.7,19.761,97.54592,12.57426,0.0,1010.2,209.0,7.1,4.7,34.0,0.0,0.0,0.0,,,,,,,,19.361,21.478155,0.0,0.0,3.0,909.43787,100.0,88.0,2.0,99.0,,0.0,0.05653763,22.944881,246.3706,250.28561,28.08,20.911001,0.355
2025-08-29 22:30:00+00:00,Bangalore,12.9716,77.5946,10.833332935969036,3.1,2.6,19.611,97.84731,12.325728,0.0,1010.7,212.0,6.7,4.8,34.0,1.0,0.0,0.0,,,,,,,,19.261,21.316105,0.0,0.0,3.0,909.8395,100.0,100.0,1.0,96.0,,0.0,0.04913497,22.717823,241.1893,245.66876,27.72,20.761,0.355
2025-08-29 23:30:00+00:00,Bangalore,12.9716,77.5946,10.833332935969036,2.7,2.6,19.561,97.23875,12.5807,0.0,1011.3,235.0,7.2,5.4,34.0,0.0,0.0,0.0,,,,,,,,19.111,21.156853,0.0,0.0,3.0,910.3632,100.0,100.0,77.0,99.0,,0.0,0.06283188,23.219301,236.08253,240.2552,29.16,20.661001,0.355
2025-08-30 00:30:00+00:00,Bangalore,12.9716,77.5946,13.749999801317852,3.4,3.3,20.011,98.46284,10.589448,0.0,1011.2,296.0,8.4,5.6,33.0,0.0,0.05,0.1,,,,,,,,19.761,22.213673,0.0,0.0,3.0,910.4187,100.0,100.0,2.0,79.0,,0.0120015545,0.035964012,20.288164,238.20113,242.52565,25.56,21.761,0.359
2025-08-30 01:30:00+00:00,Bangalore,12.9716,77.5946,14.166667064030966,3.6,3.4,20.661001,95.47249,13.905509,0.0,1011.6,375.0,9.8,6.0,32.0,0.0,0.5,1.0,,,,,,,,19.911001,22.454268,0.0,0.0,3.0,910.98846,95.0,52.0,7.0,89.0,,0.044927232,0.11025739,21.231607,248.74942,251.71857,28.8,21.711,0.359
2025-08-30 02:30:00+00:00,Bangalore,12.9716,77.5946,18.333333730697632,4.6,4.4,22.361,84.451836,16.676977,0.1,1011.9,415.0,10.2,5.9,34.0,0.0,2.2,3.3,,,,,,,,19.611,23.599838,0.1,0.0,51.0,911.8025,84.0,60.0,0.0,61.0,,0.15874314,0.4201045,25.103384,256.2637,255.4655,37.44,22.211,0.358
2025-08-30 03:30:00+00:00,Bangalore,12.9716,77.5946,13.749999801317852,3.8,3.3,24.211,74.12889,18.98552,0.1,1011.6,374.0,8.3,5.2,43.0,2.0,4.7,6.7,,,,,,,,19.311,24.965042,0.1,0.0,51.0,912.1171,89.0,65.0,14.0,66.0,,0.31569263,0.7815254,28.58545,264.55975,264.21768,43.92,23.111,0.356
2025-08-30 04:30:00+00:00,Bangalore,12.9716,77.5946,14.166667064030966,4.9,3.4,25.061,70.89569,18.289274,0.2,1011.5,293.0,5.3,4.1,56.0,6.0,7.85,10.05,,,,,,,,19.411001,26.476126,0.2,0.0,51.0,912.29364,55.0,47.0,21.0,11.0,,0.43220544,0.9249337,27.433912,259.79608,259.79608,44.639996,24.261,0.353
2025-08-30 05:30:00+00:00,Bangalore,12.9716,77.5946,18.75,8.6,4.5,26.361,64.82314,19.222954,0.2,1010.9,234.0,3.0,3.2,66.0,8.0,9.45,12.3,,,,,,,,19.211,28.26942,0.2,0.0,51.0,912.15717,97.0,13.0,6.0,96.0,,0.54528165,1.2073576,28.845528,263.00818,262.83072,46.8,25.461,0.348
2025-08-30 06:30:00+00:00,Bangalore,12.9716,77.5946,21.666665871938072,11.1,5.2,27.561,60.034573,18.498886,0.0,1010.1,215.0,1.9,2.7,72.0,9.0,9.7,12.75,,,,,,,,19.111,30.342518,0.0,0.0,1.0,911.8054,42.0,11.0,4.0,33.0,,0.66468704,1.4717238,27.549997,259.34616,260.59927,46.8,26.711,0.34
2025-08-30 07:30:00+00:00,Bangalore,12.9716,77.5946,20.833333333333336,10.5,5.0,27.711,58.58935,19.914217,0.1,1008.8,217.0,1.6,2.4,75.0,9.0,9.05,11.15,,,,,,,,18.861,30.045174,0.1,0.0,51.0,910.67816,89.0,22.0,12.0,86.0,,0.6591647,1.5383787,29.935247,257.4712,258.55496,48.6,27.611,0.332
2025-08-30 08:30:00+00:00,Bangalore,12.9716,77.5946,18.75,8.7,4.5,26.911001,62.17291,17.84271,0.6,1008.2,246.0,2.9,2.4,74.0,9.0,5.9,8.05,,,,,,,,19.061,28.351635,0.6,0.0,53.0,909.8907,69.0,27.0,60.0,14.0,,0.4923354,1.3409967,27.228235,267.1088,266.5891,48.6,27.711,0.332
2025-08-30 09:30:00+00:00,Bangalore,12.9716,77.5946,32.083332538604736,18.5,7.7,26.811,67.16781,16.024044,0.3,1007.8,325.0,7.3,3.0,67.0,8.0,2.2,4.5,,,,,,,,20.211,28.534573,0.3,0.0,51.0,909.49884,41.0,10.0,33.0,1.0,,0.41312274,1.1570008,24.122683,268.7127,269.14493,42.839996,27.711,0.33
2025-08-30 10:30:00+00:00,Bangalore,12.9716,77.5946,24.166667461395264,11.3,5.8,26.261,68.31616,15.299999,0.2,1007.8,431.0,13.4,3.9,56.0,7.0,1.25,1.75,,,,,,,,19.961,27.870262,0.2,0.0,51.0,909.3289,41.0,3.0,29.0,15.0,,0.3359154,1.0810099,22.860708,270.0,269.54886,45.36,27.461,0.327
2025-08-30 11:30:00+00:00,Bangalore,12.9716,77.5946,48.74999920527141,22.7,11.7,24.661001,73.74517,12.98248,0.3,1008.7,502.0,15.6,4.5,52.0,21.0,0.2,0.3,,,,,,,,19.661001,26.460947,0.3,0.0,51.0,909.64325,74.0,33.0,46.0,34.0,,0.18071754,0.8147123,22.180935,286.92758,285.05127,38.519997,26.761,0.328
2025-08-30 12:30:00+00:00,Bangalore,12.9716,77.5946,50.854700039594604,20.4,12.4,23.211,80.21053,9.087772,1.5,1009.9,507.0,17.8,5.6,46.0,17.0,0.0,0.0,,,,,,,,19.611,25.555792,1.5,0.0,61.0,910.2696,54.0,24.0,44.0,6.0,,0.052942056,0.56292796,18.188019,262.0305,268.29868,37.079998,25.211,0.373
2025-08-30 13:30:00+00:00,Bangalore,12.9716,77.5946,53.418804233909675,20.3,13.6,21.861,89.25035,13.1041975,0.2,1011.6,477.0,20.7,7.0,39.0,12.0,0.0,0.0,,,,,,,,20.011,23.820225,0.2,0.0,51.0,911.37274,88.0,48.0,66.0,40.0,,0.0056295656,0.28173995,23.97246,285.94547,280.38174,25.919998,24.211,0.375
2025-08-30 14:30:00+00:00,Bangalore,12.9716,77.5946,51.06837606837607,17.2,12.5,21.261,90.88199,13.062098,0.2,1012.4,437.0,22.1,7.8,33.0,8.0,0.0,0.0,,,,,,,,19.711,23.077303,0.2,0.0,51.0,911.9015,50.0,3.0,35.0,21.0,,0.001982986,0.23038125,24.32665,281.9293,280.22894,29.16,23.411001,0.377
2025-08-30 15:30:00+00:00,Bangalore,12.9716,77.5946,43.333331743876144,13.3,10.4,21.011,91.43191,13.752048,0.0,1012.8,393.0,20.6,7.5,31.0,5.0,0.0,0.0,,,,,,,,19.561,22.653011,0.0,0.0,1.0,912.18164,26.0,8.0,3.0,17.0,,0.0016154073,0.21319842,25.875586,255.59995,258.76828,28.8,22.761,0.377
2025-08-30 16:30:00+00:00,Bangalore,12.9716,77.5946,36.666667461395264,10.6,8.8,20.761,91.41632,13.822546,0.0,1013.2,340.0,17.6,6.6,30.0,3.0,0.0,0.0,,,,,,,,19.311,22.271118,0.0,0.0,1.0,912.46136,35.0,7.0,14.0,18.0,,0.0015640634,0.21033669,25.846146,261.76447,264.80566,29.88,22.211,0.376
2025-08-30 17:30:00+00:00,Bangalore,12.9716,77.5946,28.7500003973643,8.1,6.9,20.411001,92.83005,13.954354,0.0,1013.1,289.0,14.5,5.8,30.0,2.0,0.0,0.0,,,,,,,,19.211,21.853909,0.0,0.0,2.0,912.2585,56.0,15.0,26.0,32.0,,0.0,0.17195201,25.790928,263.33344,266.3988,30.239998,21.811,0.376
2025-08-30 18:30:00+00:00,Bangalore,12.9716,77.5946,20.833333333333336,5.8,5.0,20.211,93.40013,13.596852,0.0,1012.6,240.0,11.7,5.1,31.0,1.0,0.0,0.0,,,,,,,,19.111,21.658194,0.0,0.0,3.0,911.74384,96.0,14.0,23.0,94.0,,0.0,0.15634155,25.43165,263.15732,266.34784,30.239998,21.461,0.376
2025-08-30 19:30:00+00:00,Bangalore,12.9716,77.5946,16.2500003973643,4.5,3.9,20.011,93.975006,13.529966,0.0,1011.8,193.0,8.8,4.4,32.0,1.0,0.0,0.0,,,,,,,,19.011,21.420355,0.0,0.0,3.0,910.95886,100.0,13.0,12.0,100.0,,0.0,0.14097214,25.205784,266.186,268.77246,30.239998,21.161001,0.375
2025-08-30 20:30:00+00:00,Bangalore,12.9716,77.5946,13.333333532015484,3.7,3.2,19.811,94.55474,14.669724,0.0,1011.2,163.0,6.8,4.0,33.0,1.0,0.0,0.0,,,,,,,,18.911001,21.006804,0.0,0.0,3.0,910.3541,100.0,22.0,1.0,100.0,,0.0,0.12584162,26.880335,263.6599,266.16046,32.399998,20.911001,0.375
2025-08-30 21:30:00+00:00,Bangalore,12.9716,77.5946,11.666666467984518,3.1,2.8,19.661001,94.84454,13.619471,0.0,1010.8,155.0,6.0,4.0,33.0,1.0,0.0,0.0,,,,,,,,18.811,20.96285,0.0,0.0,3.0,909.94543,100.0,31.0,1.0,100.0,,0.0,0.118043184,25.146585,262.40546,264.2487,32.399998,20.661001,0.375
2025-08-30 22:30:00+00:00,Bangalore,12.9716,77.5946,10.416666666666668,2.7,2.5,19.611,94.54665,13.41453,0.0,1011.1,163.0,5.9,4.3,32.0,0.0,0.0,0.0,,,,,,,,18.711,20.895805,0.0,0.0,3.0,910.1995,100.0,19.0,3.0,100.0,,0.0,0.12447858,24.975931,258.38855,260.87717,30.239998,20.511,0.374
