date,calculated_aqi,pm10,pm2_5,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,pressure_msl,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,uv_index,uv_index_clear_sky,ammonia,alder_pollen,birch_pollen,grass_pollen,mugwort_pollen,olive_pollen,ragweed_pollen,dew_point_2m,apparent_temperature,rain,snowfall,weather_code,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,city,latitude,longitude
2025-01-28,126.64231936751786,49.416668,48.858334,21.265167,56.36677,9.286229,0.0,1013.94165,542.0417,22.616667,12.275001,113.75,0.16666667,2.1729167,2.20625,,,,,,,,10.386001,20.528612,0.0,0.0,2.7916667,913.26904,91.708336,11.791667,0.0,88.416664,,0.20685863,1.3239194,16.454275,92.99004,95.687584,24.795,24.9485,0.15245833,Bangalore,12.9716,77.5946
2025-01-29,115.48572733002207,42.816666,42.191666,22.011002,59.211124,10.279185,0.0,1013.89996,456.375,14.829166,7.7916665,100.166664,0.16666667,2.0958333,2.1958334,,,,,,,,11.794333,21.553343,0.0,0.0,2.125,913.4676,71.041664,8.958333,0.0,64.041664,,0.2126543,1.3261262,17.472847,80.47614,82.451416,27.375,25.331833,0.15245833,Bangalore,12.9716,77.5946
2025-01-30,88.18279557897334,30.262499,29.495834,22.8985,65.84414,8.253673,0.0,1013.0708,519.5417,20.262499,7.241667,77.583336,0.125,2.2645833,2.2895834,,,,,,,,15.283916,23.864523,0.0,0.0,1.6666666,913.0092,54.708332,18.5,0.0,49.208332,,0.20010304,1.1279583,14.773139,120.44407,122.82773,23.19,26.465166,0.15241666,Bangalore,12.9716,77.5946
2025-01-31,78.29487172083297,25.633333,24.941666,24.2985,63.02598,9.379666,0.0,1012.4041,445.83334,16.941668,5.3458333,75.041664,0.0,2.0666668,2.2666667,,,,,,,,15.4609995,25.234308,0.0,0.0,1.0833334,912.8515,38.666668,30.833334,0.29166666,7.7916665,,0.21426313,1.3419038,15.819335,111.25767,113.07957,25.5,27.821417,0.152375,Bangalore,12.9716,77.5946
2025-02-01,68.24492535292252,20.995832,20.545834,24.288084,52.974247,9.434157,0.0,1013.3333,452.25,23.641668,7.1124997,79.041664,0.0,2.1916666,2.26875,,,,,,,,12.450583,24.170723,0.0,0.0,1.0833334,913.68475,36.75,22.291666,0.25,17.958334,,0.22654583,1.642116,16.011671,88.15421,90.903145,25.815,27.896416,0.15229167,Bangalore,12.9716,77.5946
2025-02-02,61.90749640308554,18.699999,18.241667,23.736,46.84342,8.386958,0.0,1013.27496,466.41666,20.35,8.0,91.166664,0.0,2.4270833,2.4520833,,,,,,,,8.95475,22.890078,0.0,0.0,1.5833334,913.4524,51.291668,7.4166665,0.0,49.958332,,0.23620023,1.8378438,14.910892,84.699455,87.801384,23.64,27.567251,0.15220833,Bangalore,12.9716,77.5946
2025-02-03,72.0156274770069,23.75,23.6875,23.488083,42.267937,9.484767,0.0,1013.92084,537.875,24.095833,10.041667,85.416664,0.0,2.4583333,2.4666667,,,,,,,,6.9360003,21.976503,0.0,0.0,1.5833334,913.95807,50.0,3.625,0.0,46.583332,,0.24727215,1.9303069,17.67205,95.8175,98.51806,24.794998,26.717249,0.15212499,Bangalore,12.9716,77.5946
2025-02-04,97.05854495284188,33.850002,33.666668,23.975584,39.61481,9.799481,0.0,1013.81665,519.25,22.895834,10.875,90.666664,0.0,2.375,2.3958333,,,,,,,,7.5985007,22.395094,0.0,0.0,2.875,914.01984,91.5,0.0,0.0,91.5,,0.2519912,2.0091913,17.89567,94.761314,98.5736,25.875,26.7735,0.152,Bangalore,12.9716,77.5946
2025-02-05,117.58317867403606,43.629166,43.354168,23.761002,42.221493,11.567838,0.0,1013.0334,510.54166,16.829166,13.195834,105.166664,0.0,2.375,2.375,,,,,,,,8.865167,22.203102,0.0,0.0,0.875,913.247,28.708334,0.0,0.0,28.708334,,0.25786087,1.8805629,20.545584,92.87765,95.102806,29.505,26.777666,0.152,Bangalore,12.9716,77.5946
2025-02-06,87.27205632654939,29.35,29.125,23.313086,42.835667,10.100657,0.0,1013.2375,504.95834,18.233334,10.504167,90.458336,0.0,2.5208333,2.5208333,,,,,,,,8.150584,21.866463,0.0,0.0,0.625,913.28986,19.291666,0.0,0.0,19.291666,,0.24575132,1.8328706,17.987364,100.63565,103.706764,26.4,26.546417,0.152,Bangalore,12.9716,77.5946
2025-02-07,80.92476844651746,26.766668,26.445833,23.446417,40.820366,10.70444,0.0,1014.62915,478.875,18.166666,8.745833,93.916664,0.0,2.5645833,2.5645833,,,,,,,,7.2151666,21.712229,0.0,0.0,0.5,914.5865,16.416666,0.0,0.0,16.416666,,0.25687954,1.9207078,19.286741,97.91241,98.81067,27.87,26.54225,0.152,Bangalore,12.9716,77.5946
2025-02-08,134.26916587039938,55.629166,55.108334,23.636002,47.161564,11.479679,0.0,1014.4458,491.25,18.1875,13.058333,111.375,0.45833334,2.3104167,2.3104167,,,,,,,,10.483917,22.544378,0.0,0.0,1.1666666,914.4829,38.25,0.0,0.0,38.25,,0.25091764,1.7189878,20.06766,95.99612,97.932465,29.595,26.638084,0.152,Bangalore,12.9716,77.5946
2025-02-09,135.9594298747548,54.370834,53.816666,23.386002,53.79967,11.640324,0.0,1013.925,488.75,16.324999,12.270833,115.875,0.5,2.2124999,2.2124999,,,,,,,,12.025584,22.772903,0.0,0.0,1.2083334,913.93286,36.541668,0.16666667,0.083333336,36.333332,,0.24170144,1.5355109,19.948013,93.22079,94.59802,30.179998,26.690168,0.152,Bangalore,12.9716,77.5946
2025-02-10,134.6264067533081,54.087498,51.883335,22.694334,54.77953,9.569648,0.0,1015.25415,491.54166,18.566668,11.083333,101.083336,3.75,2.2854166,2.2916667,,,,,,,,11.575584,22.290665,0.0,0.0,1.2916666,914.91284,41.833332,10.5,0.125,31.375,,0.22521503,1.443614,16.865038,89.78348,90.49656,25.349998,26.442251,0.152,Bangalore,12.9716,77.5946
2025-02-11,88.20786539095955,31.895834,30.225,23.348501,43.896057,9.098038,0.0,1014.95,439.79166,21.220833,10.316667,95.208336,2.5,2.4770834,2.48125,,,,,,,,7.9047503,22.085732,0.0,0.0,2.7916667,914.8403,89.416664,9.208333,0.0,88.041664,,0.24590062,1.8664222,16.241919,88.372246,89.807274,24.824999,26.921417,0.152,Bangalore,12.9716,77.5946
2025-02-12,67.6129806243796,21.604166,21.333334,24.396418,32.38542,9.847678,0.0,1014.53754,478.875,23.175001,10.5125,90.375,0.0,2.4645832,2.4750001,,,,,,,,3.7214167,22.11606,0.0,0.0,1.4583334,914.79767,48.5,0.0,0.0,48.5,,0.27467525,2.3290787,18.324972,85.39639,86.73278,25.664999,27.098501,0.152,Bangalore,12.9716,77.5946
2025-02-13,81.5918805123734,27.454168,26.558334,25.040167,32.114532,10.048276,0.0,1014.0417,533.375,20.85,11.408333,104.625,1.625,2.4270833,2.4333334,,,,,,,,5.6818333,22.990469,0.0,0.0,1.9583334,914.5556,63.125,0.0,0.0,63.125,,0.2781196,2.3594787,18.879526,89.948875,92.096985,26.729998,27.723501,0.152,Bangalore,12.9716,77.5946
2025-02-14,83.16844799647643,28.291666,27.35,25.411001,31.673697,7.9395657,0.0,1013.5916,593.2917,22.741667,10.179167,99.25,1.75,2.3979166,2.4,,,,,,,,6.052667,23.746153,0.0,0.0,0.5833333,914.26733,18.125,0.0,0.0,18.125,,0.26107925,2.4068487,15.296374,95.07288,99.13514,22.365,28.238083,0.152,Bangalore,12.9716,77.5946
2025-02-15,89.34829101739105,32.212498,30.216667,25.256834,37.86446,9.091378,0.0,1012.8416,518.25,22.279167,11.766666,105.833336,3.625,2.3708332,2.3708332,,,,,,,,8.8485,24.079107,0.0,0.0,0.375,913.54425,12.041667,0.0,0.0,12.041667,,0.2614738,2.1722229,16.400438,84.30973,88.22901,25.5,28.506834,0.152,Bangalore,12.9716,77.5946
2025-02-16,85.79887796840775,31.733332,28.5,24.921417,41.908382,9.971277,0.0,1013.8875,480.125,15.283333,9.141666,110.791664,6.125,2.5145833,2.5145833,,,,,,,,9.327667,23.83011,0.0,0.0,1.25,914.3798,37.291668,0.0,0.0,37.291668,,0.2624945,2.0618608,17.525427,84.40488,88.099724,27.21,28.450584,0.152,Bangalore,12.9716,77.5946
2025-02-17,91.56802062363367,33.912502,31.116667,24.681833,44.52905,9.850143,0.0,1014.82916,474.08334,14.245833,7.3875003,101.166664,4.8333335,2.5479167,2.5479167,,,,,,,,9.688084,23.756754,0.0,0.0,0.20833333,915.1551,7.4583335,0.0,0.0,7.4583335,,0.25899446,1.9701487,17.460993,95.32719,98.96601,26.595,28.185999,0.152,Bangalore,12.9716,77.5946
2025-02-18,84.59339361924391,30.391668,27.9,24.961,43.335262,9.756241,0.0,1014.48334,495.95834,17.370832,8.004167,99.416664,4.4166665,2.5729167,2.5916667,,,,,,,,9.19225,23.969065,0.0,0.0,0.7083333,914.9321,23.291666,0.0,0.0,23.291666,,0.261883,2.0437024,17.676497,101.1499,105.08456,26.309998,28.313082,0.152,Bangalore,12.9716,77.5946
2025-02-19,84.51905194103209,29.862501,27.904167,25.758917,43.165203,9.297275,0.0,1012.8333,491.125,17.1625,8.625,105.791664,3.75,2.5854166,2.5854166,,,,,,,,10.113084,25.027533,0.0,0.0,0.29166666,913.6897,8.583333,0.0,0.0,8.583333,,0.2640933,2.158433,16.732672,104.07818,106.67696,25.529999,29.027666,0.152,Bangalore,12.9716,77.5946
2025-02-20,85.97856732440113,31.170832,28.695833,25.55475,45.39349,9.981307,0.0,1013.95,478.625,13.741666,7.725,105.375,4.4583335,2.5354168,2.55,,,,,,,,11.2235,24.988878,0.0,0.0,0.0,914.6342,0.5833333,0.0,0.5833333,0.0,,0.26545903,2.0316086,17.44792,105.73178,109.09216,27.164999,29.148499,0.152,Bangalore,12.9716,77.5946
2025-02-21,89.38399155255395,33.104168,30.266668,25.361,46.532764,10.774726,0.0,1015.175,472.54166,14.008334,8.670834,108.458336,5.3333335,2.4833333,2.4854167,,,,,,,,10.969334,24.671713,0.0,0.0,0.083333336,915.67914,3.2916667,0.0,0.33333334,2.9583333,,0.26846132,1.9970951,18.672564,92.35706,93.80728,28.800001,28.91725,0.152,Bangalore,12.9716,77.5946
2025-02-22,81.86173436444709,30.116667,26.795832,25.608917,44.11455,10.377032,0.0,1015.6125,482.25,15.954166,8.458333,100.083336,6.1666665,2.3604167,2.4208333,,,,,,,,10.39225,24.7871,0.0,0.0,0.5,916.1514,18.041666,1.6666666,0.083333336,16.291666,,0.2705916,2.0948448,18.23945,77.063644,78.84607,28.695,29.027666,0.152,Bangalore,12.9716,77.5946
2025-02-23,72.40491431526989,28.108332,22.449999,25.408918,38.727695,12.625724,0.0,1015.4875,418.41666,12.900001,9.333333,105.125,11.458333,2.4437501,2.5,,,,,,,,8.39225,23.675829,0.0,0.0,0.083333336,915.9776,3.0833333,0.0,3.0833333,0.0,,0.29171246,2.2119484,21.84818,80.46163,80.921394,32.670002,28.658918,0.152,Bangalore,12.9716,77.5946
2025-02-24,67.60772809258893,24.579168,20.454166,24.30475,42.44962,13.231734,0.0,1016.1167,376.5,11.4875,9.45,106.083336,7.875,2.6583333,2.6583333,,,,,,,,8.51725,22.56312,0.0,0.0,0.16666667,916.1978,5.5,0.0,0.0,5.5,,0.2842823,1.9810036,22.585884,85.99823,86.34592,33.66,27.842249,0.152,Bangalore,12.9716,77.5946
2025-02-25,80.04825486688533,30.237501,26.058334,23.815168,47.98028,13.149457,0.0,1017.0208,372.08334,9.295834,6.6583333,97.666664,8.208333,2.5958333,2.6104167,,,,,,,,10.888083,22.667845,0.0,0.0,2.1666667,916.8597,66.666664,0.125,0.7916667,66.5,,0.26896495,1.7205219,21.845047,88.549065,88.773705,33.285,27.640167,0.152,Bangalore,12.9716,77.5946
2025-02-26,76.90616113304073,28.466667,24.570833,24.327667,41.85392,15.336375,0.0,1016.2708,359.83334,8.195833,5.65,100.708336,7.5833335,2.6645834,2.6708333,,,,,,,,9.819334,22.483818,0.0,0.0,1.125,916.3465,36.208332,0.0,0.375,35.833332,,0.29282507,1.9110423,25.866865,80.88642,81.47508,38.28,27.750582,0.152,Bangalore,12.9716,77.5946
2025-02-27,63.62357598933738,21.125,18.629168,24.096418,43.073746,12.783492,0.0,1014.83746,401.33334,11.479167,6.5875,94.708336,4.3333335,2.6458333,2.65,,,,,,,,9.161,22.547928,0.0,0.0,2.9583333,914.97784,93.541664,0.083333336,0.0,93.5,,0.28095287,1.9167589,21.933538,85.552986,85.41865,32.789997,27.611,0.152,Bangalore,12.9716,77.5946
2025-02-28,61.75792380700423,19.8125,18.108334,24.619333,52.93485,12.406982,0.0,1013.95416,389.0,11.579166,6.625,78.333336,2.5,2.6270835,2.7166665,,,,,,,,12.633918,24.191092,0.0,0.0,2.4583333,914.34546,80.625,13.041667,0.083333336,76.375,,0.26228008,1.7064433,20.685623,88.45986,88.6637,32.115,28.185999,0.152,Bangalore,12.9716,77.5946
2025-03-01,63.742432354861855,19.4625,18.475,24.844336,62.789043,12.245553,0.0,1012.95416,360.5,10.891666,5.25,73.916664,0.25,2.1375,2.63125,,,,,,,,16.22975,25.661547,0.0,0.0,1.7083334,913.5176,57.583332,21.208334,3.2083333,36.958332,,0.24016123,1.3742,19.62408,99.45062,100.00851,31.5,28.656832,0.152,Bangalore,12.9716,77.5946
2025-03-02,60.49679515623299,18.341667,17.15,25.942251,52.66162,9.03638,0.0,1012.10004,434.16666,15.766666,5.7708335,68.916664,0.6666667,2.5666668,2.6729167,,,,,,,,13.758918,26.412903,0.0,0.0,2.0833333,913.08887,69.833336,3.0833333,4.0,68.0,,0.2475649,1.8412048,15.323649,108.3201,109.46212,25.034998,29.763084,0.152,Bangalore,12.9716,77.5946
2025-03-03,65.23068055060514,20.2125,19.208334,27.025583,40.130177,9.86302,0.0,1012.0959,472.54166,17.949999,8.5625,85.75,1.1666666,2.5854166,2.7020833,,,,,,,,10.4235,26.286293,0.0,0.0,2.7916667,913.4234,92.916664,0.0,0.0,92.916664,,0.27616116,2.3562236,17.32311,78.35463,81.98356,27.315,30.29225,0.15170832,Bangalore,12.9716,77.5946
2025-03-04,81.51326606620071,29.300001,26.733332,27.240166,32.395138,11.498946,0.0,1012.2834,470.95834,18.754168,9.204166,99.208336,4.75,2.41875,2.5687501,,,,,,,,8.302667,25.591906,0.0,0.0,2.7083333,913.6614,88.791664,0.0,0.125,88.791664,,0.30277345,2.5922692,20.42451,93.52954,95.30532,30.224998,30.054749,0.15129165,Bangalore,12.9716,77.5946
2025-03-05,94.35265243087399,37.416668,32.504166,27.60475,31.62651,8.469813,0.0,1012.2375,539.6667,24.225,10.412499,99.208336,9.958333,2.4354167,2.4624999,,,,,,,,8.336,26.398346,0.0,0.0,1.7083334,913.73114,57.916668,0.0,1.5416666,57.458332,,0.27753675,2.6809607,15.818755,102.677574,108.69611,24.089998,30.521416,0.151,Bangalore,12.9716,77.5946
2025-03-06,100.46424145486905,40.675,35.329166,27.1735,34.173504,7.310854,0.0,1012.5291,595.75,26.262499,14.724999,110.041664,11.125,2.4104166,2.4416666,,,,,,,,9.025584,26.371109,0.0,0.0,1.7916666,913.85986,56.083332,0.0,1.2083334,55.125,,0.2679284,2.5444376,13.323856,86.853065,91.13329,22.169998,30.858917,0.151,Bangalore,12.9716,77.5946
2025-03-07,92.07688093932605,34.191666,31.279167,26.761,27.758766,7.442598,0.0,1011.2625,531.3333,28.854166,13.7375,124.125,5.8333335,2.8208332,2.8291667,,,,,,,,3.8651667,24.966791,0.0,0.0,1.2083334,912.58203,37.75,0.0,0.0,37.75,,0.28083926,2.7893865,14.176041,78.681465,79.579025,22.14,30.5485,0.15029167,Bangalore,12.9716,77.5946
2025-03-08,114.362286796168,45.725002,41.545834,26.769333,34.84137,7.4288483,0.0,1010.2708,617.0,30.512499,17.308332,138.5,8.333333,2.6479166,2.6479166,,,,,,,,7.97975,25.859627,0.0,0.0,0.16666667,911.6902,5.5416665,0.29166666,0.0,5.4166665,,0.27372983,2.5283473,13.882037,112.15873,120.53927,21.93,30.596415,0.15,Bangalore,12.9716,77.5946
2025-03-09,86.53227178398718,32.600002,28.9,25.963083,45.270977,12.860729,0.0,1011.89166,447.54166,12.675,8.791667,131.20833,6.875,2.7458334,2.7458334,,,,,,,,9.725583,24.790054,0.0,0.0,1.625,912.89667,50.041668,8.458333,0.0,41.583332,,0.29595345,2.221368,21.55461,94.536964,95.16357,32.91,30.0485,0.14966667,Bangalore,12.9716,77.5946
2025-03-10,62.10113970132974,19.458334,17.758333,24.506834,50.966476,13.086848,0.0,1013.73334,349.16666,11.537499,5.85,92.0,2.6666667,2.9708335,3.0062501,,,,,,,,11.888083,23.752373,0.0,0.0,1.25,914.10944,42.25,0.8333333,0.0,41.416668,,0.27662414,1.767993,21.774832,83.998505,83.82256,33.645,28.669334,0.1495,Bangalore,12.9716,77.5946
2025-03-11,45.566239318361994,12.037499,11.270833,23.600584,68.963036,13.437421,2.5,1014.075,342.04166,9.7125,4.4625,65.0,0.8333333,2.46875,3.0791667,,,,,,,,16.502666,24.318388,2.5,0.0,12.833333,914.13947,78.458336,25.708334,11.708333,68.791664,,0.2242002,1.0842503,21.471003,92.43186,93.257355,34.89,27.421417,0.16108333,Bangalore,12.9716,77.5946
2025-03-12,63.46278470092349,19.5875,19.012499,24.479752,69.54229,9.561551,2.3,1012.64166,414.70834,19.237501,6.375,59.833332,0.33333334,2.1583333,3.0812502,,,,,,,,17.838083,26.26509,2.3,0.0,12.708333,913.12494,69.791664,5.7916665,10.375,62.75,,0.21384399,1.098175,16.464272,97.85767,101.319984,27.525,27.998499,0.15595834,Bangalore,12.9716,77.5946
2025-03-13,60.319622608034365,18.983334,17.545834,26.683916,43.4498,9.337056,0.0,1011.78754,484.125,21.170834,7.116667,72.708336,1.5,2.8666668,2.9708335,,,,,,,,10.381833,26.183657,0.0,0.0,0.7083333,913.0319,22.916666,5.875,0.0,18.916666,,0.2868673,2.3042443,17.0287,102.73954,103.609245,25.44,29.631834,0.15083332,Bangalore,12.9716,77.5946
2025-03-14,75.86200183341306,26.770834,24.0,27.475584,37.334015,10.871002,0.0,1011.93335,486.58334,17.983334,13.083333,111.208336,5.125,2.8625,2.8645833,,,,,,,,8.546417,26.268602,0.0,0.0,0.16666667,913.4092,6.125,0.0,0.0,6.125,,0.3112734,2.6118586,19.274378,109.98572,112.059654,28.68,30.221415,0.14691667,Bangalore,12.9716,77.5946
2025-03-15,70.39770262329667,23.495834,21.633333,26.717249,36.334568,10.52037,0.0,1013.0916,466.83334,19.308332,13.474999,102.375,3.625,3.0062501,3.0062501,,,,,,,,7.0651665,25.26319,0.0,0.0,0.33333334,914.2205,10.666667,0.0,0.0,10.666667,,0.3060152,2.53801,19.103153,106.551,110.515686,27.659998,30.04225,0.14945833,Bangalore,12.9716,77.5946
2025-03-16,71.905181200416,22.579168,22.112501,26.888084,49.76923,9.578068,0.0,1012.675,421.41666,16.770834,16.991667,87.625,0.8333333,3.0354166,3.0791667,,,,,,,,13.717251,27.348192,0.0,0.0,0.7916667,913.90137,27.166666,0.16666667,1.3333334,26.125,,0.27380055,2.0376632,16.432566,144.8133,147.45512,26.565,30.786001,0.14920834,Bangalore,12.9716,77.5946
2025-03-17,96.92975404663304,33.854168,33.329166,27.210999,53.276424,4.644312,0.0,1012.3208,537.5417,22.645834,12.787499,113.625,0.6666667,2.3708334,2.7729168,,,,,,,,14.881833,28.716187,0.0,0.0,1.5416666,913.67523,47.291668,0.6666667,21.083334,37.625,,0.21306717,2.0159893,8.767262,199.5012,187.5374,18.824999,31.740166,0.149,Bangalore,12.9716,77.5946
2025-03-18,72.57434160485226,22.762499,22.4125,27.856834,46.413025,10.011306,0.0,1012.3416,398.79166,15.370833,16.683332,102.416664,0.125,2.8895833,2.9458332,,,,,,,,12.854751,28.046667,0.0,0.0,0.375,913.89655,13.541667,0.0,0.083333336,13.5,,0.28707924,2.3229446,17.068727,126.8149,127.15964,27.449999,32.036,0.14445834,Bangalore,12.9716,77.5946
2025-03-19,65.5217234947403,19.866667,19.295834,26.819334,54.82883,10.817885,0.0,1014.31665,327.375,11.287499,14.529167,80.375,0.0,3.0208333,3.1000001,,,,,,,,14.915168,27.5492,0.0,0.0,1.4583334,915.35895,49.25,9.875,0.9166667,42.958332,,0.27295995,1.8976616,17.903307,134.41914,135.26619,28.74,31.57975,0.14816667,Bangalore,12.9716,77.5946
2025-03-20,53.19978610275478,14.525001,14.162499,26.42975,52.241474,11.099574,0.0,1015.2917,323.95834,12.316667,11.116666,77.583336,0.0,3.0416667,3.0729167,,,,,,,,13.963084,26.734335,0.0,0.0,0.5833333,916.11957,18.916666,8.458333,0.20833333,11.291667,,0.27601174,1.9183785,18.458895,127.7909,129.89899,29.505,30.865166,0.148,Bangalore,12.9716,77.5946
2025-03-21,66.88034174449083,20.5,19.9,26.994333,53.911182,8.918881,0.0,1014.7375,375.58334,13.275001,14.520833,91.541664,0.25,2.6583335,2.9812498,,,,,,,,15.161,28.033653,0.0,0.0,0.25,915.795,14.041667,2.9166667,10.583333,0.5833333,,0.2594018,1.9170995,14.68998,136.18665,136.89372,25.815,31.460999,0.14766668,Bangalore,12.9716,77.5946
2025-03-22,99.10710503029348,35.475002,34.5125,24.2985,73.22442,6.2281513,23.8,1014.8459,561.75,18.579166,14.958333,97.791664,0.6666667,1.2937499,2.2479167,,,,,,,,18.365168,26.79249,23.8,0.0,17.583334,915.0537,48.208332,3.7916667,32.25,23.208334,,0.17282677,1.0052052,11.651176,156.07251,145.04948,20.835,29.067251,0.226875,Bangalore,12.9716,77.5946
2025-03-23,96.86440525978719,34.554165,33.370834,23.975584,74.99819,6.0945206,0.1,1014.77496,708.5,22.699999,12.599999,89.25,1.0416666,1.5625,2.3583333,,,,,,,,18.846416,26.852041,0.1,0.0,2.6666667,914.8941,23.875,5.0833335,11.833333,11.166667,,0.20746963,0.85120744,12.165531,130.02101,131.04501,18.9,26.01725,0.31370834,Bangalore,12.9716,77.5946
2025-03-24,78.81944434255617,27.1,25.487501,24.694334,68.22146,8.205059,0.0,1013.4792,510.20834,16.170834,7.879167,100.041664,2.0416667,2.1625001,2.4208333,,,,,,,,17.598501,26.70859,0.0,0.0,0.9166667,913.9495,30.916666,23.166666,7.7916665,0.33333334,,0.22182469,1.1478505,15.45493,109.2459,110.37482,21.33,25.810999,0.25529167,Bangalore,12.9716,77.5946
2025-03-25,77.24358974358974,28.362501,24.75,25.156836,56.61864,6.820627,0.0,1010.9917,499.16666,17.495832,6.7083335,100.0,6.625,2.4937499,2.5854166,,,,,,,,14.76725,26.25312,0.0,0.0,0.7916667,911.8474,25.333334,4.3333335,11.75,12.208333,,0.2323104,1.5788442,13.675015,124.8848,132.28096,19.125,26.406832,0.19466667,Bangalore,12.9716,77.5946
2025-03-26,87.50391733952057,32.820835,29.316666,26.7735,43.90453,6.60231,0.0,1010.1042,536.875,21.9625,14.516666,109.833336,6.7916665,2.2395833,2.59375,,,,,,,,11.886001,26.957289,0.0,0.0,0.41666666,911.54486,16.166666,0.0,16.083334,0.125,,0.25328973,2.2065876,12.3777075,141.8376,151.4918,19.89,29.465166,0.15545833,Bangalore,12.9716,77.5946
2025-03-27,104.61725914708892,40.445835,36.929165,27.708916,39.69769,8.085093,0.0,1009.5708,623.0,29.291666,18.879168,115.375,6.75,2.36875,2.7749999,,,,,,,,11.31725,27.41765,0.0,0.0,0.9166667,911.355,27.458334,0.0,14.583333,13.541667,,0.26340303,2.4440343,14.637174,172.45996,155.813,23.054998,30.940165,0.15141666,Bangalore,12.9716,77.5946
2025-03-28,107.90197620092972,44.0125,38.2375,28.0735,39.320763,8.713265,0.0,1009.2375,505.70834,22.25,14.445834,128.5,11.5,2.4583333,2.7437499,,,,,,,,11.604751,27.79862,0.0,0.0,0.625,911.1646,20.458334,0.0,17.625,3.0,,0.2710117,2.508783,15.9057455,146.91124,146.54346,24.495,31.76725,0.15054166,Bangalore,12.9716,77.5946
2025-03-29,110.50053327986997,47.30417,39.445835,28.315168,29.682495,9.788013,0.0,1009.55835,505.20834,18.216667,14.858334,132.95833,16.0,2.5895834,2.5895834,,,,,,,,7.6172504,26.894213,0.0,0.0,0.45833334,911.52783,15.25,0.0,0.0,15.25,,0.31799945,2.890541,17.88722,129.48065,132.03036,26.88,32.046417,0.14945833,Bangalore,12.9716,77.5946
2025-03-30,104.69547871600243,43.787502,37.0375,28.0235,28.209188,10.589314,0.0,1010.5833,462.08334,16.633333,17.641666,140.0,13.666667,2.33125,2.3395834,,,,,,,,6.708917,26.214964,0.0,0.0,0.0,912.3641,1.4583334,0.0,1.4583334,0.0,,0.32449442,2.9011059,19.004292,121.75829,124.35201,28.214998,31.806833,0.148375,Bangalore,12.9716,77.5946
2025-03-31,110.1842698092081,47.079166,39.716663,27.427666,39.356537,10.047283,0.0,1010.1667,501.58334,17.2875,13.379167,123.875,15.041667,2.0104167,2.1875,,,,,,,,9.933917,26.579103,0.0,0.0,0.5416667,911.7994,21.625,0.0,8.791667,16.416666,,0.2894406,2.5211895,17.49454,118.13684,118.58215,27.464998,31.638083,0.14483334,Bangalore,12.9716,77.5946
2025-04-01,122.89690114154435,50.916668,44.462498,26.217249,52.81952,9.29214,0.0,1009.80835,448.75,10.741666,15.408333,127.5,11.958333,2.4333332,2.6312501,,,,,,,,13.786,26.778215,0.0,0.0,0.41666666,911.10474,17.75,1.4583334,4.25,12.583333,,0.2703655,1.8937211,15.574566,118.1159,122.68522,26.909998,31.121416,0.146375,Bangalore,12.9716,77.5946
2025-04-02,99.82158160481357,39.320835,34.899998,26.440168,57.838043,9.168398,1.9,1011.2708,394.29166,14.7375,13.233334,107.583336,8.125,2.1270833,2.51875,,,,,,,,16.263084,27.778328,1.9,0.0,7.875,912.4983,44.375,9.666667,12.666667,32.875,,0.2490446,1.6669708,14.392705,136.73163,136.16103,26.19,31.152666,0.14870833,Bangalore,12.9716,77.5946
2025-04-03,97.50302765579984,34.958332,33.479168,24.919334,70.269585,5.2545524,6.2,1013.4917,501.375,34.425,14.695834,62.75,2.25,1.25625,2.4708333,,,,,,,,18.315168,27.566635,6.2,0.0,15.291667,914.02875,71.708336,10.041667,17.458334,56.125,,0.19508095,1.1173584,8.855774,166.15648,160.0168,18.795,29.333916,0.17354167,Bangalore,12.9716,77.5946
2025-04-04,55.92681608903103,15.570834,14.9875,23.05475,77.62077,5.9659905,3.0,1013.4709,509.125,15.041667,7.5916667,73.625,0.9583333,2.10625,3.0291665,,,,,,,,18.508917,25.52388,3.0,0.0,24.666666,913.42773,69.625,3.8333333,47.666668,38.958332,,0.14123769,0.7292974,10.757665,142.30762,140.63158,17.519999,25.308916,0.26529166,Bangalore,12.9716,77.5946
2025-04-05,68.86912409328667,21.591667,21.091667,25.261002,66.79367,4.6909194,0.0,1011.62085,533.4167,25.958334,9.933333,78.833336,0.8333333,1.7958335,2.8270833,,,,,,,,17.986,27.978838,0.0,0.0,1.9166666,912.4516,63.875,2.8333333,18.5,53.083332,,0.22162442,1.2126186,9.200593,119.43616,131.41386,15.36,27.115166,0.20674999,Bangalore,12.9716,77.5946
2025-04-06,74.87962936947488,24.295832,23.612501,26.975584,55.152943,7.6432533,0.0,1010.92084,628.5,23.125,10.679166,88.666664,1.0,2.4458334,2.8187501,,,,,,,,15.971417,28.354591,0.0,0.0,1.125,912.3488,38.125,0.5,30.416666,8.583333,,0.23317285,1.8042073,13.81556,92.92071,95.67681,21.615,29.771416,0.15808333,Bangalore,12.9716,77.5946
